time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
58820,5.66,3509,2.3280095699999994,356767,101,-0.9913949966430664,0.04214784596115351,0.001,356663,,
58824,5.68,3509,2.32810723,356787,101,-1.0898358623186748,0.04340475797653198,0.001,356686,,
58828,5.74,3509,2.3782553199999996,356812,101,-1.0880138079325359,0.038983137160539624,0.001,356710,,
58832,5.68,3510,2.33855412,356830,101,-1.13467937707901,0.039486308582127094,0.001,356729,,
58836,5.59,3510,2.25506499,356848,101,-1.121678630510966,0.03903190791606903,0.001,356746,,
58840,5.71,3510,2.3446938599999996,356878,101,-1.0036152601242065,0.03757416568696499,0.001,356774,,
58844,5.72,3510,2.3920355,356902,101,-0.9221526682376862,0.03877540603280068,0.001,356799,,
58848,5.85,3511,2.5101602,356937,101,-1.0429580211639404,0.03997270646505058,0.001,356830,,
58852,5.81,3511,2.5151628600000002,356956,101,-0.96772833665212,0.03240492567420006,0.001,356855,,
58856,5.81,3511,2.5463168300000003,356979,101,-0.9846873084704081,0.042103637009859085,0.001,356878,,
58860,5.93,3512,2.59580063,357014,101,-1.015936028957367,0.03842503784431352,0.001,356908,,
58864,5.95,3512,2.62727747,357040,101,-1.1051254868507385,0.03619641438126564,0.001,356936,,
58868,5.96,3512,2.6082654399999994,357060,101,-1.0597428679466248,0.03683984838426113,0.001,356959,,
58872,5.94,3512,2.5742971800000003,357081,101,-0.9885025471448898,0.04193345590361527,0.001,356980,,
58876,5.92,3513,2.55251744,357101,101,-1.0027121007442474,0.044779231771826744,0.001,356999,,
58880,5.88,3513,2.54250248,357124,101,-1.053654432296753,0.034003158658742906,0.001,357022,,
58884,5.88,3513,2.5418026,357145,101,-1.015198990702629,0.042409230289714675,0.001,357044,,
58888,5.9,3513,2.52923311,357167,101,-0.9449736177921295,0.043877873569726944,0.001,357065,,
58892,5.87,3514,2.49859984,357189,101,-1.0607829093933105,0.04905935078859329,0.001,357087,,
58896,5.82,3514,2.4694213900000004,357208,101,-1.0312796036402385,0.03392587825655937,0.001,357106,,
58900,5.87,3514,2.45835631,357234,101,-1.1881319880485535,0.04107358455657959,0.001,357129,,
58904,5.87,3514,2.48363682,357258,101,-1.051376203695933,0.03754076883196831,0.001,357152,,
58908,5.92,3515,2.49563405,357282,101,-0.9665243923664093,0.032798866741359234,0.001,357177,,
58912,5.85,3515,2.4644277399999996,357303,101,-1.2289120554924011,0.03881124500185251,0.001,357201,,
58916,5.84,3515,2.45981349,357325,101,-0.9447644799947739,0.03845637504543577,0.001,357224,,
58920,5.84,3515,2.4554608600000005,357351,101,-1.0397117932637532,0.036148693678634505,0.001,357249,,
58924,5.92,3516,2.5024108199999997,357379,101,-0.9491394360860189,0.03484603092074394,0.001,357274,,
58928,5.87,3516,2.4791988600000003,357399,101,-0.9338414072990417,0.03923546820878983,0.001,357297,,
58932,6.0,3516,2.5604198100000004,357430,101,-1.1055800080299378,0.032527074590325354,0.001,357328,,
58936,6.12,3517,2.71029522,357460,101,-1.1021728366613388,0.03680158406496048,0.001,357355,,
58940,6.09,3517,2.6562176699999993,357487,101,-0.933491051197052,0.03535978049039841,0.001,357382,,
58944,6.06,3517,2.6144573,357508,101,-1.145831028620402,0.03592487704008818,0.001,357406,,
58948,5.91,3517,2.47409617,357528,101,-1.0094009935855865,0.03322713263332844,0.001,357426,,
58952,5.97,3518,2.4920835799999996,357553,101,-1.0104337632656097,0.036219555884599686,0.001,357451,,
58956,6.04,3518,2.52578101,357583,101,-0.9942825436592102,0.040505783166736364,0.001,357481,,
58960,5.97,3518,2.4863057800000004,357611,101,-1.087000533938408,0.03410599217750132,0.001,357509,,
58964,6.01,3518,2.49038808,357641,101,-1.1323846280574799,0.04292562923261097,0.001,357536,,
58968,6.11,3519,2.6138185800000002,357671,101,-1.0301906228065492,0.03764406628906727,0.001,357570,,
58972,6.18,3519,2.6985807299999998,357699,101,-1.113394781947136,0.03714240927781377,0.001,357592,,
58976,6.24,3519,2.75351431,357725,101,-0.9866808851559957,0.046237848699092865,0.001,357622,,
58980,6.2,3519,2.7182827300000003,357744,101,-0.9913268089294434,0.04489845782518387,0.001,357643,,
58984,6.18,3520,2.70163596,357763,101,-1.0796401302019756,0.042864262436827026,0.001,357662,,
58988,6.15,3520,2.67737171,357782,101,-1.026877075433731,0.03997949883341789,0.001,357681,,
58992,6.11,3520,2.68925609,357800,101,-1.0192842483520508,0.03813286777585745,0.001,357698,,
58996,6.13,3520,2.692572039999999,357821,101,-1.1044487953186035,0.03509313706308603,0.001,357717,,
59000,6.13,3520,2.687613069999999,357847,101,-0.9923044145107269,0.027930763084441423,0.001,357745,,
59004,6.12,3521,2.6422735400000006,357870,101,-1.0098295013109844,0.03959481790661812,0.001,357768,,
59008,6.13,3521,2.67166135,357895,101,-0.9981540242830912,0.03466513939201832,0.001,357794,,
59012,6.16,3521,2.6667927099999997,357919,101,-1.0744475245475769,0.03311783799694644,0.001,357816,,
59016,6.13,3521,2.6776854399999994,357938,101,-1.1477154890696208,0.04187546372413635,0.001,357836,,
59020,6.08,3522,2.61171599,357959,101,-0.89926877617836,0.03793910555541515,0.001,357857,,
59024,6.14,3522,2.6760751299999996,357993,101,-1.0046173930168152,0.035135788610205054,0.001,357891,,
59028,6.17,3522,2.6841440299999992,358016,101,-1.0192172229290009,0.04284953325986862,0.001,357915,,
59032,6.09,3522,2.6664214600000005,358039,101,-1.0504972338676453,0.04044902771711349,0.001,357937,,
59036,5.97,3523,2.53978471,358057,101,-1.0023595690727234,0.03212474565953016,0.001,357956,,
59040,5.98,3523,2.5512260899999997,358085,101,-0.9515994886557261,0.04424579642139948,0.001,357983,,
59044,6.06,3523,2.6299848299999997,358114,101,-1.014225172996521,0.037384729646146295,0.001,358008,,
59048,6.13,3524,2.6914808299999993,358141,101,-1.2474204301834106,0.03312286415270397,0.001,358038,,
59052,6.08,3524,2.6932739799999994,358161,101,-1.1772526899973552,0.037867153861692975,0.001,358059,,
59056,6.02,3524,2.66085005,358185,101,-1.037405252456665,0.03920678608119488,0.001,358081,,
59060,5.97,3524,2.63951559,358208,101,-1.1211211442947389,0.03309803921729326,0.001,358107,,
59064,5.9,3525,2.5965907999999995,358231,101,-0.903373102347056,0.04598264396190643,0.001,358128,,
59068,5.82,3525,2.49597488,358253,101,-0.9835879405339559,0.03609723566720883,0.001,358152,,
59072,5.76,3525,2.4660550999999997,358275,101,-1.0153023799260457,0.03254262650651591,0.001,358173,,
59076,5.81,3525,2.5310254700000003,358306,101,-1.0368645985921223,0.0405184842646122,0.001,358198,,
59080,5.82,3526,2.5519246599999996,358326,101,-1.0221740007400513,0.034294060245156285,0.001,358224,,
59084,5.87,3526,2.6070349,358350,101,-1.182082215944926,0.04840207025408745,0.001,358248,,
59088,5.91,3526,2.66121821,358373,101,-0.9790602177381516,0.0369858886115253,0.001,358272,,
59092,6.01,3526,2.75687437,358401,101,-1.0389587998390197,0.041952218301594256,0.001,358299,,
59096,5.99,3527,2.7452416100000003,358420,101,-1.067555844783783,0.03976491745561361,0.001,358319,,
59100,6.06,3527,2.88799537,358453,101,-1.0686634302139282,0.035213058814406395,0.001,358346,,
59104,6.06,3527,2.9071194499999997,358476,101,-0.8563048541545868,0.032613424584269524,0.001,358371,,
59108,6.08,3527,2.94281254,358503,101,-0.9850225150585175,0.03683239061917577,0.001,358396,,
59112,6.03,3528,2.93547373,358522,101,-1.007412075996399,0.031579090654850005,0.001,358420,,
59116,6.07,3528,2.9477760600000007,358545,101,-1.2653847932815552,0.02845660075545311,0.001,358443,,
59120,6.05,3528,2.9324120600000003,358564,101,-0.9558984438578287,0.032988741993904114,0.001,358462,,
59124,5.97,3528,2.89517624,358590,101,-1.1270629048347474,0.03964292547769017,0.001,358488,,
59128,6.02,3529,2.9110289099999993,358618,101,-1.0509073972702025,0.04309320491221216,0.001,358516,,
59132,5.98,3529,2.8406667299999997,358637,101,-1.0401015679041545,0.035411871348818146,0.001,358536,,
59136,6.08,3529,2.90893823,358665,101,-1.1321858167648315,0.04614180698990822,0.001,358563,,
59140,6.03,3529,2.91643741,358688,101,-1.0102368891239166,0.03968437947332859,0.001,358586,,
59144,6.07,3529,2.9449987199999996,358721,101,-1.0045178731282551,0.04438838797310988,0.001,358614,,
59148,6.06,3530,2.9809139900000003,358747,101,-1.0811660289764404,0.046917933970689774,0.001,358639,,
59152,6.08,3530,2.9981847399999997,358769,101,-0.7997965514659882,0.03711304720491171,0.001,358668,,
59156,6.07,3530,3.0036376799999993,358792,101,-1.1321199337641399,0.03400054462254047,0.001,358690,,
59160,6.03,3530,2.98310483,358811,101,-0.9781512320041656,0.03656582534313202,0.001,358709,,
59164,6.01,3531,2.9534323000000002,358832,101,-1.0173612634340923,0.03978636674582958,0.001,358730,,
59168,6.04,3531,2.99060974,358857,101,-1.0762340128421783,0.04028466064482927,0.001,358756,,
59172,6.01,3531,2.9301159299999995,358876,101,-0.9123958051204681,0.034690956398844716,0.001,358775,,
59176,5.9,3531,2.8255567100000003,358896,101,-1.1645923058191936,0.0377693809568882,0.001,358794,,
59180,5.99,3531,2.8809280300000006,358925,101,-1.0935894548892975,0.044260584749281406,0.001,358822,,
59184,6.09,3532,2.93700503,358959,101,-0.9051536679267883,0.03621148028307491,0.001,358852,,
59188,6.1,3532,2.92915279,358983,101,-1.0019910335540771,0.04706139490008354,0.001,358882,,
59192,6.09,3532,2.8973915999999997,359010,101,-1.0999552607536316,0.04757154434919357,0.001,358904,,
59196,6.13,3532,2.9486222899999994,359033,101,-0.9437396228313446,0.0355550367385149,0.001,358929,,
59200,6.02,3533,2.828018839999999,359055,101,-1.0422829687595367,0.03657959681004286,0.001,358954,,
59204,6.05,3533,2.83513984,359081,101,-0.9008967638015747,0.03602991936107477,0.001,358976,,
59208,6.02,3533,2.7814449099999994,359105,101,-0.9216702431440353,0.038226581644266844,0.001,359002,,
59212,6.13,3533,2.8502446700000004,359135,101,-1.0996434539556503,0.03415429196320474,0.001,359033,,
59216,6.14,3534,2.8477723800000003,359159,101,-1.1511662304401398,0.04649224484132396,0.001,359057,,
59220,6.2,3534,2.8870093399999996,359184,101,-1.0795778234799702,0.03821257563928763,0.001,359078,,
59224,6.19,3534,2.846375529999999,359209,101,-0.9685660600662231,0.0365413373336196,0.001,359108,,
59228,6.12,3534,2.8112227399999994,359230,101,-0.9255776703357697,0.028386494144797325,0.001,359127,,
59232,6.24,3534,2.9188127500000003,359261,101,-0.9877065122127533,0.04011697173118591,0.001,359157,,
59236,6.26,3535,2.9025274500000005,359291,101,-1.0532328883806865,0.03901753015816212,0.001,359187,,
59240,6.3,3535,2.8600511900000005,359318,101,-0.9022156000137329,0.043221128483613334,0.001,359214,,
59244,6.19,3535,2.7851899800000006,359340,101,-1.0518980920314789,0.03310115169733763,0.001,359235,,
59248,6.21,3536,2.7595390399999995,359368,101,-1.09883056084315,0.10772771015763283,0.001,359262,,
59252,6.22,3536,2.7379680900000007,359391,101,-0.9110665619373322,0.0422019874677062,0.001,359284,,
59256,6.18,3536,2.70588179,359410,101,-1.0015267431735992,0.03493107995018363,0.001,359308,,
59260,6.23,3536,2.7295135400000006,359434,101,-1.0620222091674805,0.04317830726504326,0.001,359333,,
59264,6.22,3537,2.71773734,359454,101,-1.0925064086914062,0.038227655738592145,0.001,359353,,
59268,6.17,3537,2.6653639,359474,101,-1.0592022240161896,0.038162924349308014,0.001,359372,,
59272,6.25,3537,2.7554502700000008,359501,101,-1.0271021574735641,0.038818540750071406,0.001,359399,,
59276,6.24,3537,2.727607790000001,359520,101,-0.8958523273468018,0.03716957159340382,0.001,359419,,
59280,6.18,3538,2.66749143,359543,101,-0.9081259171168009,0.04401439353823662,0.001,359442,,
59284,6.12,3538,2.62053346,359571,101,-1.1494985520839691,0.039986891904845834,0.001,359469,,
59288,6.11,3538,2.6036017300000003,359594,101,-1.048141747713089,0.03949711924152715,0.001,359490,,
59292,6.04,3538,2.5191592800000002,359614,101,-1.1066029071807861,0.04230466037988663,0.001,359513,,
59296,6.04,3539,2.5004710700000006,359637,101,-0.9972660938898722,0.03115058583872659,0.001,359535,,
59300,6.07,3539,2.4825542,359662,101,-1.1157084703445435,0.03895929269492626,0.001,359559,,
59304,6.06,3539,2.4813269,359687,101,-0.9545996387799581,0.03757724414269129,0.001,359582,,
59308,6.07,3540,2.48514423,359712,101,-1.1738619009653728,0.038020966202020647,0.001,359610,,
59312,5.98,3540,2.4187064900000004,359733,101,-0.8620493710041046,0.027497188188135624,0.001,359628,,
59316,5.96,3540,2.42414464,359755,101,-1.0433121621608734,0.036211718805134296,0.001,359649,,
59320,5.91,3540,2.39579371,359775,101,-0.91673743724823,0.03659210633486509,0.001,359671,,
59324,5.98,3541,2.44220141,359807,101,-1.0923093557357788,0.04377817415765354,0.001,359705,,
59328,5.99,3541,2.44560507,359829,101,-1.046179935336113,0.0397094942163676,0.001,359728,,
59332,5.95,3541,2.44915328,359856,101,-0.9057963490486145,0.03839731828442642,0.001,359752,,
59336,5.94,3542,2.46546008,359885,101,-1.2270688613255818,0.03649857193231583,0.001,359784,,
59340,5.91,3542,2.52578202,359909,101,-1.0831682831048965,0.03664958733133972,0.001,359807,,
59344,5.96,3542,2.5516237,359936,101,-1.0518335700035095,0.03854070769415961,0.001,359835,,
59348,5.87,3542,2.5085430300000002,359955,101,-1.0565515160560608,0.04433936178684235,0.001,359854,,
59352,5.83,3543,2.48495229,359974,101,-0.9236428141593933,0.035730473697185516,0.001,359872,,
59356,5.86,3543,2.51903384,359996,101,-0.8706524074077606,0.04237423837184906,0.001,359895,,
,,,,360000,,-1.0365961790084839,0.03733813017606735,0.001,359899,3.1764764999999993,6.25
59360,5.81,3543,2.48785026,360015,101,-0.8824343979358673,0.03428704589605332,0.001,359913,,
59364,5.85,3544,2.5095378300000006,360039,101,-1.0921890338261921,0.038216742287789075,0.001,359937,,
59368,5.84,3544,2.5328403,360058,101,-1.0546470284461975,0.037578690052032473,0.001,359957,,
59372,5.81,3544,2.4806638999999997,360082,101,-1.0045693119366963,0.030961476887265842,0.001,359980,,
59376,5.87,3544,2.5026449800000004,360107,101,-1.2518177926540375,0.04185854271054268,0.001,360005,,
59380,5.92,3545,2.5372325399999998,360135,101,-1.0304695248603821,0.03382505849003792,0.001,360033,,
59384,5.9,3545,2.53022381,360161,101,-0.9544466137886047,0.03494852706789971,0.001,360060,,
59388,5.87,3545,2.503616509999999,360181,101,-1.015629231929779,0.0385635033249855,0.001,360077,,
59392,5.9,3545,2.53733757,360204,101,-1.1923648715019226,0.03386495029553771,0.001,360098,,
59396,5.94,3545,2.5575188399999997,360231,101,-0.9551429152488708,0.0356463298201561,0.001,360125,,
59400,6.0,3546,2.65550498,360262,101,-1.031336858868599,0.04157054680399597,0.001,360161,,
59404,5.98,3546,2.6205808799999994,360285,101,-0.9891914129257202,0.03304513078182936,0.001,360183,,
59408,5.95,3546,2.6021525000000003,360307,101,-0.9493493139743805,0.039267176762223244,0.001,360205,,
59412,5.91,3546,2.59064787,360324,101,-0.8677375614643097,0.02747764252126217,0.001,360222,,
59416,5.95,3547,2.60207801,360350,101,-1.0282545685768127,0.03090042310456435,0.001,360248,,
59420,6.0,3547,2.653436760000001,360375,101,-1.0412019491195679,0.038464380428195,0.001,360273,,
59424,5.94,3547,2.63458195,360401,101,-1.1305162906646729,0.035438351705670355,0.001,360298,,
59428,6.0,3547,2.6857546399999994,360429,101,-1.0188883344332378,0.03600255989780029,0.001,360324,,
59432,5.93,3547,2.5641389100000005,360449,101,-1.1583493947982788,0.043001966923475264,0.001,360347,,
59436,5.86,3548,2.54971281,360471,101,-1.064175307750702,0.034585827961564064,0.001,360370,,
59440,5.88,3548,2.5339443299999997,360497,101,-1.0990278720855713,0.03875090703368187,0.001,360391,,
59444,5.81,3548,2.48274661,360517,101,-1.0973563989003499,0.03524623656024536,0.001,360416,,
59448,5.81,3548,2.4689728300000002,360536,101,-0.9715625047683716,0.03841879069805145,0.001,360434,,
59452,5.86,3549,2.5017419500000004,360560,101,-1.0545046210289002,0.03758977949619293,0.001,360458,,
59456,5.87,3549,2.47531173,360583,101,-0.7807279527187347,0.0455803744494915,0.001,360481,,
59460,5.98,3549,2.54744618,360613,101,-1.0750955939292908,0.035655797592231205,0.001,360508,,
59464,6.01,3549,2.5884478799999995,360640,101,-1.1463437974452972,0.031141883693635464,0.001,360535,,
59468,6.06,3550,2.6269572900000004,360664,101,-0.9924244284629822,0.038774557411670685,0.001,360563,,
59472,6.09,3550,2.65612472,360691,101,-1.0888948678970336,0.03571961778733465,0.001,360588,,
59476,6.06,3550,2.67295837,360713,101,-1.0668014287948608,0.030540373641997576,0.001,360609,,
59480,6.01,3550,2.66086688,360736,101,-0.9755126237869263,0.031101489067077638,0.001,360634,,
59484,6.01,3550,2.6200983200000003,360762,101,-1.085043599208196,0.03829715265469118,0.001,360660,,
59488,6.1,3551,2.6987358299999995,360791,101,-1.0127788484096527,0.036558808758854866,0.001,360681,,
59492,6.14,3551,2.7228091699999992,360818,101,-1.1278690497080486,0.03391186041491372,0.001,360715,,
59496,6.07,3551,2.6743075999999997,360838,101,-0.9111985266208649,0.027322222013026476,0.001,360736,,
59500,6.04,3551,2.6188733,360866,101,-1.0868497689565022,0.03718105405569076,0.001,360764,,
59504,6.08,3552,2.6649708899999998,360893,101,-1.0220538973808289,0.033926076340404426,0.001,360791,,
59508,6.17,3552,2.76544116,360924,101,-0.88616082072258,0.0432111956179142,0.001,360817,,
59512,6.22,3552,2.82419906,360946,101,-0.9239426851272583,0.03563711512833834,0.001,360844,,
59516,6.18,3553,2.8184652,360968,101,-1.059818610548973,0.0360552326310426,0.001,360867,,
59520,6.15,3553,2.7841531799999997,360990,101,-1.1082883477210999,0.03920138254761696,0.001,360886,,
59524,6.18,3553,2.7653650599999997,361019,101,-1.0935980677604675,0.035870733112096785,0.001,360917,,
59528,6.2,3554,2.75660713,361049,101,-0.8048571944236755,0.03287949878722429,0.001,360945,,
59532,6.24,3554,2.8036595699999993,361073,101,-1.227866768836975,0.04170881062746048,0.001,360971,,
59536,6.3,3554,2.829188119999999,361101,101,-1.049316167831421,0.04306488633155823,0.001,360999,,
59540,6.27,3554,2.82198556,361124,101,-0.9481377204259237,0.03425572067499161,0.001,361022,,
59544,6.32,3554,2.86951255,361149,101,-0.9343977173169454,0.039465250074863435,0.001,361048,,
59548,6.41,3555,2.8996127700000005,361177,101,-1.07455313205719,0.03738273646343838,0.001,361075,,
59552,6.41,3555,2.8939983700000003,361201,101,-0.758930504322052,0.037390661984682085,0.001,361099,,
59556,6.45,3555,2.92153367,361228,101,-1.068116267522176,0.04101420342922211,0.001,361126,,
59560,6.38,3555,2.88616344,361251,101,-1.047652542591095,0.03968415595591068,0.001,361145,,
59564,6.31,3556,2.88039625,361271,101,-1.1209407597780228,0.03332702762314251,0.001,361170,,
59568,6.3,3556,2.8571765600000005,361294,101,-1.0189277529716492,0.034719827067520886,0.001,361193,,
59572,6.2,3556,2.7838962999999994,361311,101,-1.033548891544342,0.03675257880240679,0.001,361210,,
59576,6.18,3556,2.7407937700000007,361331,101,-0.9693142175674438,0.03661130592226982,0.001,361229,,
59580,6.22,3556,2.8210062400000004,361358,101,-1.014792223771413,0.037331926822662356,0.001,361256,,
59584,6.24,3557,2.88145237,361386,101,-1.0128250867128372,0.034384830189602714,0.001,361280,,
59588,6.21,3557,2.88550588,361412,101,-0.963685154914856,0.03792300894856453,0.001,361310,,
59592,6.19,3557,2.8511715800000004,361437,101,-1.0588445663452148,0.03487841738387942,0.001,361336,,
59596,6.24,3557,2.8773540300000002,361462,101,-1.0808241367340088,0.03580244009693464,0.001,361359,,
59600,6.22,3558,2.8682866499999995,361488,101,-0.9957934975624084,0.03252516947686672,0.001,361385,,
59604,6.19,3558,2.82884657,361512,101,-1.0341416994730632,0.03688912900785605,0.001,361411,,
59608,6.16,3558,2.7545732700000003,361540,101,-1.1980559825897217,0.03483787328004837,0.001,361435,,
59612,6.21,3559,2.78944992,361567,101,-1.019420325756073,0.0362069845199585,0.001,361465,,
59616,6.16,3559,2.7412443100000004,361584,101,-1.3059619069099426,0.03163041500374675,0.001,361482,,
59620,6.13,3559,2.7532288900000004,361603,101,-1.11492258310318,0.034626809880137444,0.001,361501,,
59624,6.14,3559,2.7775615699999996,361633,101,-1.0077258944511414,0.035198422893881795,0.001,361527,,
59628,6.13,3559,2.7889972799999994,361662,101,-1.0319616943597794,0.03581682429648936,0.001,361557,,
59632,6.1,3560,2.759419409999999,361683,101,-1.0958595871925354,0.033941059932112695,0.001,361581,,
59636,6.08,3560,2.7451734900000004,361709,101,-0.9521442651748657,0.05093658268451691,0.001,361604,,
59640,6.05,3560,2.6907338199999997,361729,101,-0.9719925224781036,0.04138018982484937,0.001,361627,,
59644,6.0,3560,2.62969542,361749,101,-1.0335211157798767,0.033184561505913736,0.001,361647,,
59648,6.06,3561,2.6679557200000006,361783,101,-0.9280792832374573,0.03645941503345966,0.001,361681,,
59652,6.1,3561,2.6921525199999996,361811,101,-1.115895926952362,0.032651911955326796,0.001,361704,,
59656,6.09,3561,2.68876919,361837,101,-1.1149237751960754,0.03831828571856022,0.001,361734,,
59660,6.07,3561,2.6638554900000004,361858,101,-1.0393455823262532,0.039201194110016026,0.001,361756,,
59664,6.16,3562,2.66860458,361887,101,-1.0210429579019547,0.04275381937623024,0.001,361782,,
59668,6.21,3562,2.72144456,361915,101,-0.8694157799084982,0.03578003905713558,0.001,361804,,
59672,6.27,3562,2.78122714,361938,101,-0.9924853146076202,0.046072001568973064,0.001,361836,,
59676,6.26,3562,2.7922515700000003,361957,101,-0.9471142888069153,0.04557144269347191,0.001,361855,,
59680,6.21,3563,2.71221413,361979,101,-1.0763488709926605,0.037573284655809405,0.001,361877,,
59684,6.23,3563,2.7261604600000005,362009,101,-0.8960983753204346,0.034481538725750785,0.001,361903,,
59688,6.14,3563,2.6430954300000002,362026,101,-1.0030245184898376,0.031558770686388016,0.001,361925,,
59692,6.09,3563,2.6350201099999997,362046,101,-0.9959031045436859,0.03814346715807915,0.001,361943,,
59696,6.03,3563,2.61227681,362065,101,-1.1627333561579387,0.04113965854048729,0.001,361964,,
59700,6.03,3564,2.5819359200000003,362091,101,-1.0020212233066559,0.04159324802458286,0.001,361990,,
59704,6.09,3564,2.66610924,362121,101,-1.1626705646514892,0.042986493557691574,0.001,362019,,
59708,6.03,3564,2.6072269599999998,362143,101,-0.9535288413365682,0.03227464699496826,0.001,362039,,
59712,6.0,3564,2.59132943,362167,101,-0.9383816123008728,0.04911917820572853,0.001,362063,,
59716,6.12,3564,2.6464187499999996,362196,101,-1.2181141674518585,0.042651736842734475,0.001,362090,,
59720,6.17,3565,2.6597646900000003,362220,101,-0.986989418665568,0.037586665526032445,0.001,362118,,
59724,6.07,3565,2.5891835199999997,362240,101,-1.0963595509529114,0.03679522126913071,0.001,362137,,
59728,5.99,3565,2.5439591299999997,362261,101,-1.0120251774787903,0.037569393403828144,0.001,362160,,
59732,6.02,3565,2.56944961,362285,101,-1.1321852604548137,0.03290506328145663,0.001,362183,,
59736,6.04,3565,2.58265417,362313,101,-1.1538450320561726,0.03455878607928753,0.001,362210,,
59740,6.09,3566,2.662986670000001,362338,101,-1.009696861108144,0.03587449497232834,0.001,362236,,
59744,6.12,3566,2.6935254900000003,362361,101,-1.0070804953575134,0.04158120304346084,0.001,362255,,
59748,6.03,3566,2.6473960799999996,362386,101,-1.0682474573453267,0.032682836055755615,0.001,362284,,
59752,6.06,3567,2.6688744499999997,362417,101,-0.9879337549209595,0.03804562985897064,0.001,362309,,
59756,6.04,3567,2.6832743099999994,362441,101,-1.01768758893013,0.036709006461832255,0.001,362339,,
59760,6.08,3567,2.7047846799999995,362466,101,-1.0040797293186188,0.031207486987113953,0.001,362364,,
59764,6.01,3567,2.66678035,362488,101,-0.9772597153981527,0.03879748582839966,0.001,362386,,
59768,5.99,3568,2.6652422099999997,362514,101,-1.0761331518491108,0.040582986282450814,0.001,362407,,
59772,5.99,3568,2.64449587,362537,101,-1.0310596625010173,0.041223334769407906,0.001,362435,,
59776,6.03,3568,2.683736899999999,362560,101,-1.074733018875122,0.032148552127182484,0.001,362454,,
59780,6.01,3568,2.6762055399999998,362580,101,-0.9756751358509064,0.0301438570022583,0.001,362479,,
59784,5.99,3569,2.7195316199999997,362608,101,-1.11495680809021,0.03761564567685127,0.001,362507,,
59788,6.1,3569,2.8120623499999997,362636,101,-0.959037184715271,0.035435604862868786,0.001,362534,,
59792,6.14,3569,2.8369702400000008,362660,101,-1.0251587629318237,0.03131860718131065,0.001,362554,,
59796,6.15,3569,2.8455157499999997,362680,101,-0.8914200961589813,0.03068273002281785,0.001,362578,,
59800,6.08,3570,2.81708083,362699,101,-1.050768534342448,0.03720591887831688,0.001,362598,,
59804,5.97,3570,2.7234707099999995,362718,101,-0.9928223689397176,0.036776015534996986,0.001,362616,,
59808,5.97,3570,2.7404659199999997,362740,101,-1.083658754825592,0.033907577581703666,0.001,362639,,
59812,5.99,3570,2.70942793,362766,101,-1.0758947014808655,0.03567721570531527,0.001,362664,,
59816,5.93,3571,2.67711294,362789,101,-0.8537737876176834,0.03210955508984625,0.001,362686,,
59820,5.88,3571,2.6483694300000002,362808,101,-1.0314107338587444,0.03778047822415829,0.001,362706,,
59824,6.0,3571,2.75397634,362840,101,-0.95428466796875,0.039262516796588896,0.001,362731,,
59828,6.1,3571,2.8199096900000002,362871,101,-0.9979258378346761,0.03650014474987984,0.001,362764,,
59832,6.11,3572,2.8103657099999997,362896,101,-0.9769250273704528,0.039887231520631096,0.001,362795,,
59836,6.15,3572,2.8157648699999998,362928,101,-1.0868600904941559,0.03644042482806577,0.001,362825,,
59840,6.19,3572,2.7746450000000005,362957,101,-1.0822051763534546,0.0353406123816967,0.001,362851,,
59844,6.2,3573,2.7618373200000006,362981,101,-0.8872290551662445,0.041833910159766674,0.001,362876,,
59848,6.25,3573,2.8499482000000005,363011,101,-1.0261243432760239,0.03634142596274614,0.001,362906,,
59852,6.17,3573,2.82400122,363034,101,-1.0684577624003093,0.03986604772508144,0.001,362928,,
59856,6.15,3573,2.7836831300000004,363056,101,-1.141877830028534,0.0380979273468256,0.001,362951,,
59860,6.13,3574,2.7770000899999996,363079,101,-1.197958509127299,0.03643970936536789,0.001,362974,,
59864,6.16,3574,2.8112787299999997,363104,101,-0.9909289479255676,0.03620579205453396,0.001,363002,,
59868,6.19,3574,2.7863711600000003,363133,101,-1.1115563213825226,0.03377894219011068,0.001,363026,,
59872,6.16,3574,2.7823831600000006,363153,101,-1.0551287531852722,0.03159608244895935,0.001,363051,,
59876,6.16,3574,2.795887869999999,363176,101,-1.0241279204686482,0.03226388096809387,0.001,363074,,
59880,6.24,3575,2.8482015599999992,363204,101,-1.0187556942303975,0.03829111052410943,0.001,363099,,
59884,6.21,3575,2.7510936800000003,363229,101,-1.121972119808197,0.03783844169229269,0.001,363127,,
59888,6.18,3575,2.685155080000001,363254,101,-1.096104770898819,0.035161504754796624,0.001,363152,,
59892,6.18,3575,2.66981827,363278,101,-1.0685365796089172,0.04344287080069383,0.001,363177,,
59896,6.14,3575,2.6374088299999996,363294,101,-1.0869581401348114,0.03442566376179457,0.001,363193,,
59900,6.19,3576,2.6670615000000004,363318,101,-0.9797860383987427,0.034539658044065745,0.001,363215,,
59904,6.35,3576,2.7997745,363353,101,-1.0368622144063313,0.03827845165506005,0.001,363246,,
59908,6.36,3576,2.8566695699999998,363376,101,-1.0668737689654033,0.030350829288363457,0.001,363274,,
59912,6.28,3576,2.8163825099999995,363394,101,-1.0841394066810608,0.033384278416633606,0.001,363293,,
