rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
36.93,13508,41.0436978,4320,229397,53,-9.3682222366333,0.0003,-0.5515058040618896,0.028963463380932808,229296,2.3652548789978027,,
37.9,13512,42.23933224,4324,229623,53,-8.978202819824219,0.0003,-1.3009932041168213,0.028881913051009178,229522,2.5580525398254395,,
37.71,13516,42.12871746,4326,229752,53,-9.573440551757812,0.0003,0.9361176490783691,0.02833094634115696,229651,1.8812580108642578,,
38.09,13520,42.483101070000004,4329,229951,53,-8.999509811401367,0.0003,-0.2861384153366089,0.028193015605211258,229850,2.1853275299072266,,
,,,,230000,,-8.91231632232666,0.0003,-0.6852579116821289,0.028359118849039078,229899,1.9299066066741943,46.14,53.26492267999999
37.59,13524,42.16357645000001,4338,230077,53,-9.290813446044922,0.0003,1.0012507438659668,0.02822842076420784,229976,1.918045997619629,,
38.03,13528,42.3568667,4341,230241,53,-10.134501457214355,0.0003,1.222433090209961,0.02856954000890255,230140,2.1342105865478516,,
38.12,13532,42.29286056,4343,230383,53,-9.62795352935791,0.0003,-0.20586621761322021,0.028491517528891563,230282,2.0180258750915527,,
38.28,13536,42.75851879000001,4345,230535,53,-9.317514419555664,0.0003,-0.34655261039733887,0.028221415355801582,230434,2.6711349487304688,,
37.92,13540,42.2276767,4347,230661,53,-9.850066184997559,0.0003,2.1333508491516113,0.028123490512371063,230560,2.369718074798584,,
38.58,13544,42.53437081999999,4350,230845,53,-9.438209533691406,0.0003,4.913246154785156,0.02810465544462204,230744,1.9810537099838257,,
39.08,13548,43.0701942,4353,231029,53,-9.298030853271484,0.0003,1.0311309099197388,0.028539959341287613,230928,2.110515594482422,,
39.16,13552,43.197744270000015,4355,231185,53,-9.133495330810547,0.0003,1.415062427520752,0.028478967025876045,231084,2.1569204330444336,,
39.11,13556,43.040328069999994,4358,231332,53,-9.566823959350586,0.0003,2.106722593307495,0.028898295015096664,231231,2.3529834747314453,,
39.06,13560,42.80109926,4360,231462,53,-9.818740844726562,0.0003,0.9804227352142334,0.029138386249542236,231361,2.3078675270080566,,
38.53,13564,42.301616730000006,4362,231595,53,-9.230945587158203,0.0003,-1.3706953525543213,0.02896682545542717,231494,2.0523605346679688,,
38.03,13568,41.53648006,4363,231726,53,-8.87806224822998,0.0003,-2.762831211090088,0.028859274461865425,231625,2.3446974754333496,,
37.74,13572,41.21742257000001,4366,231876,53,-9.451208114624023,0.0003,1.3230633735656738,0.028893444687128067,231775,2.488539934158325,,
37.54,13576,41.00301079,4368,232004,53,-9.794585227966309,0.0003,-0.5840148329734802,0.02923540398478508,231903,2.5632200241088867,,
37.37,13580,40.85544863,4370,232133,53,-9.32069206237793,0.0003,-0.21178877353668213,0.028933031484484673,232032,2.322338104248047,,
37.46,13584,40.88125919,4372,232284,53,-10.06793212890625,0.0003,-0.5470409989356995,0.02888176217675209,232183,1.7344216108322144,,
36.99,13588,40.40244300999999,4374,232419,53,-9.378484725952148,0.0003,-1.6566987037658691,0.028787832707166672,232318,2.160865545272827,,
37.34,13592,40.53563538,4377,232603,53,-9.014286994934082,0.0003,-2.6564626693725586,0.02887028641998768,232502,2.1970653533935547,,
36.85,13596,39.90255289999999,4379,232695,53,-9.599491119384766,0.0003,2.0367376804351807,0.028531843796372414,232594,2.2854163646698,,
37.34,13600,40.273176240000005,4382,232868,53,-9.616545677185059,0.0003,-1.3552683591842651,0.02887837402522564,232767,2.8858838081359863,,
37.7,13604,40.98920557,4384,233019,53,-9.305749893188477,0.0003,1.4344459772109985,0.028564132750034332,232918,2.1533994674682617,,
37.49,13608,40.84583248,4386,233146,53,-9.475202560424805,0.0003,1.5785107612609863,0.028916047886013985,233045,2.396240472793579,,
36.96,13612,40.08601960000001,4389,233319,53,-9.825822830200195,0.0003,1.4678822755813599,0.02879554219543934,233218,2.0848183631896973,,
37.3,13616,40.69387161,4392,233482,53,-9.946149826049805,0.0003,-0.22334682941436768,0.02870672382414341,233381,2.3245458602905273,,
37.8,13620,40.76785598,4396,233731,53,-9.588258743286133,0.0003,0.7851687669754028,0.028678176924586296,233630,1.808911919593811,,
38.19,13624,41.33336885,4398,233896,53,-10.145490646362305,0.0003,-0.03892087936401367,0.028833458200097084,233795,2.3621175289154053,,
38.15,13628,41.42607748,4401,234056,53,-9.532967567443848,0.0003,-1.5409337282180786,0.0289723239839077,233955,1.926053762435913,,
37.93,13632,41.67041452999999,4403,234176,53,-9.11162281036377,0.0003,-1.320358395576477,0.02890787273645401,234075,2.151927947998047,,
38.02,13636,41.56642118,4405,234337,53,-10.130428314208984,0.0003,-1.6594367027282715,0.028672462329268456,234236,2.5960540771484375,,
38.23,13640,42.348095199999996,4408,234484,53,-9.615803718566895,0.0003,0.36790478229522705,0.028648845851421356,234383,2.040379285812378,,
38.05,13644,42.22935085,4410,234650,53,-9.796609878540039,0.0003,-0.09241044521331787,0.028813093900680542,234549,2.1489551067352295,,
37.93,13648,42.13413980999999,4413,234822,53,-9.87440299987793,0.0003,-0.055985093116760254,0.028890440240502357,234721,2.21401047706604,,
37.88,13652,41.980696419999994,4415,234973,53,-9.832399368286133,0.0003,-0.029372811317443848,0.02868628315627575,234872,2.2078781127929688,,
,,,,235000,,-10.25383472442627,0.0003,1.5969527959823608,0.028806164860725403,234899,2.3018112182617188,40.18,49.008366419999994
37.51,13656,41.56548325000001,4424,235083,53,-9.818134307861328,0.0003,-2.2492566108703613,0.02917102724313736,234982,2.2649662494659424,,
38.21,13660,42.42692367000001,4427,235283,53,-9.087499618530273,0.0003,-3.450408935546875,0.0288150105625391,235182,2.543942928314209,,
38.73,13664,43.015099490000004,4429,235468,53,-9.274858474731445,0.0003,-1.5849531888961792,0.028315143659710884,235367,2.220468044281006,,
38.94,13668,43.38241392999999,4432,235620,53,-9.407402038574219,0.0003,0.4231858551502228,0.028303300961852074,235519,2.4859983921051025,,
38.98,13672,43.28682817,4434,235774,53,-9.75267505645752,0.0003,1.1081163883209229,0.028321849182248116,235673,1.9807720184326172,,
39.66,13676,43.690515469999994,4437,235970,53,-9.473012924194336,0.0003,-0.6696689128875732,0.028419245034456253,235869,2.1483030319213867,,
39.63,13680,43.81798786999999,4439,236096,53,-9.766214370727539,0.0003,0.4750479459762573,0.028510931879281998,235995,1.9613888263702393,,
40.09,13684,44.055665649999995,4442,236293,53,-9.756831169128418,0.0003,3.2235260009765625,0.02880244143307209,236192,1.9444313049316406,,
40.25,13688,44.00947183,4444,236444,53,-9.388248443603516,0.0003,-1.051609754562378,0.028615636751055717,236343,2.128673553466797,,
39.74,13692,43.721939460000016,4446,236577,53,-9.447061538696289,0.0003,-0.5083909034729004,0.028769265860319138,236476,2.1990535259246826,,
40.63,13696,44.895208630000006,4449,236758,53,-9.971979141235352,0.0003,1.4978197813034058,0.028816577047109604,236657,2.5279054641723633,,
40.1,13700,44.363562149999986,4451,236878,53,-9.518879890441895,0.0003,-1.6819019317626953,0.0289703831076622,236777,2.228134870529175,,
40.03,13704,44.07261565999999,4453,237022,53,-9.43691635131836,0.0003,0.4614233374595642,0.02890097349882126,236921,2.25620698928833,,
40.0,13708,43.85137889999999,4456,237146,53,-9.660934448242188,0.0003,-0.3787859082221985,0.028868811205029488,237045,2.580535888671875,,
39.63,13712,43.6027452,4458,237282,53,-9.379728317260742,0.0003,-1.1201285123825073,0.028679300099611282,237181,2.3964409828186035,,
39.34,13716,42.99418609,4460,237416,53,-9.550891876220703,0.0003,-0.4051622748374939,0.028821883723139763,237315,2.3226261138916016,,
38.26,13720,41.984310589999986,4463,237557,53,-10.115532875061035,0.0003,2.246429204940796,0.028924694284796715,237456,1.9023654460906982,,
38.62,13724,41.93026047,4466,237758,53,-10.114961624145508,0.0003,-1.1335601806640625,0.02878491021692753,237657,2.0665369033813477,,
38.11,13728,41.446733050000006,4467,237867,53,-9.673205375671387,0.0003,1.9342111349105835,0.028855938464403152,237766,2.4815027713775635,,
38.37,13732,41.68389037,4470,238013,53,-9.558819770812988,0.0003,-1.252474069595337,0.02913355641067028,237912,2.4109091758728027,,
38.47,13736,41.84222479000001,4472,238184,53,-10.210955619812012,0.0003,2.3032734394073486,0.028713315725326538,238083,2.2872700691223145,,
38.0,13740,41.00010529,4474,238284,53,-9.568097114562988,0.0003,-0.39576447010040283,0.028661096468567848,238183,2.661287307739258,,
38.88,13744,41.99226431,4478,238538,53,-10.056425094604492,0.0003,-0.03452020883560181,0.028763120993971825,238437,2.630748748779297,,
38.67,13748,41.69694541,4480,238689,53,-9.505029678344727,0.0003,-1.774496078491211,0.029157163575291634,238588,1.977510929107666,,
39.16,13752,42.06143563,4483,238889,53,-10.000272750854492,0.0003,0.7765668034553528,0.028759699314832687,238788,2.2906911373138428,,
39.67,13756,42.655534839999994,4485,239050,53,-10.13527774810791,0.0003,-0.7815648913383484,0.029026329517364502,238949,2.132866859436035,,
39.54,13760,42.327923819999995,4488,239237,53,-10.511859893798828,0.0003,3.177511692047119,0.02898593433201313,239136,2.3437740802764893,,
38.89,13764,41.527998229999994,4490,239357,53,-10.037113189697266,0.0003,-0.2516272962093353,0.028731778264045715,239256,2.3820176124572754,,
38.42,13768,40.99013221999999,4491,239462,53,-9.986912727355957,0.0003,0.08920443058013916,0.028648510575294495,239361,2.217078685760498,,
38.75,13772,41.3964796,4494,239649,53,-9.832596778869629,0.0003,-0.04824179410934448,0.028096109628677368,239548,2.474062919616699,,
38.65,13776,41.57803279999999,4497,239835,53,-10.247246742248535,0.0003,-0.3758118748664856,0.02793012745678425,239734,2.244802474975586,,
,,,,240000,,-9.853515625,0.0003,0.6357389092445374,0.02810855768620968,239899,2.3030624389648438,46.12,55.416238979999996
39.06,13780,41.84812092999999,4507,240002,53,-9.885903358459473,0.0003,1.8428308963775635,0.028113683685660362,239901,2.772698402404785,,
38.35,13784,40.93468907999999,4509,240128,53,-9.787923812866211,0.0003,-1.296995997428894,0.02833704650402069,240027,2.3536078929901123,,
38.77,13788,41.39530786,4512,240321,53,-9.879758834838867,0.0003,1.1067097187042236,0.028863348066806793,240220,2.6936194896698,,
39.85,13792,42.39482714,4516,240562,53,-10.402921676635742,0.0003,0.7482582330703735,0.02883998118340969,240461,2.3615899085998535,,
39.55,13796,41.91311528,4518,240713,53,-9.543769836425781,0.0003,1.9249343872070312,0.02886802889406681,240612,2.0650012493133545,,
40.4,13800,42.40692371,4522,240918,53,-9.930341720581055,0.0003,1.8444305658340454,0.028999125584959984,240817,2.781994104385376,,
41.42,13804,43.67498136000001,4526,241164,53,-9.823356628417969,0.0003,1.9942169189453125,0.029025251045823097,241063,2.2240378856658936,,
41.7,13808,44.06188904999999,4528,241316,53,-10.593782424926758,0.0003,0.8574711084365845,0.02877727895975113,241215,2.8023955821990967,,
42.21,13812,44.448835,4531,241503,53,-10.193960189819336,0.0003,1.4458469152450562,0.028814805671572685,241402,2.2429749965667725,,
42.51,13816,44.652609780000006,4533,241667,53,-9.921334266662598,0.0003,-0.5004701614379883,0.028780851513147354,241566,2.5707623958587646,,
42.55,13820,45.02083554,4536,241812,53,-9.473526000976562,0.0003,-0.552406907081604,0.02865970879793167,241711,2.5189051628112793,,
42.0,13824,44.37634015,4538,241958,53,-9.717639923095703,0.0003,-2.6034107208251953,0.028571100905537605,241857,2.081594467163086,,
42.1,13828,44.2353812,4540,242077,53,-10.567911148071289,0.0003,2.596306324005127,0.028498515486717224,241976,3.797755241394043,,
42.39,13832,44.59050774,4542,242252,53,-10.572476387023926,0.0003,3.100879430770874,0.028432711958885193,242151,2.7918238639831543,,
42.75,13836,45.36214574,4546,242459,53,-10.323538780212402,0.0003,2.3166890144348145,0.028872722759842873,242358,2.2125496864318848,,
43.34,13840,46.22527364999999,4549,242618,53,-9.89975643157959,0.0003,-0.9305428862571716,0.02890998125076294,242517,2.0907087326049805,,
42.08,13844,44.96969218999999,4550,242746,53,-10.034341812133789,0.0003,0.11854667961597443,0.02876124158501625,242645,2.810974359512329,,
41.92,13848,44.662537539999995,4553,242881,53,-10.316123962402344,0.0003,-0.7011171579360962,0.02862338162958622,242780,2.157454490661621,,
41.1,13852,43.900706549999995,4554,242999,53,-10.044784545898438,0.0003,0.48203611373901367,0.028653251007199287,242898,2.3772568702697754,,
41.33,13856,44.15186584999999,4557,243183,53,-9.955525398254395,0.0003,0.8567416667938232,0.02836505137383938,243082,2.3909192085266113,,
41.39,13860,44.49190393999999,4561,243376,53,-10.64228343963623,0.0003,0.5301562547683716,0.028337957337498665,243275,2.2248401641845703,,
41.45,13864,44.631737640000004,4563,243502,53,-8.995192527770996,0.0003,0.6390949487686157,0.028507161885499954,243401,2.3821403980255127,,
42.24,13868,45.405959519999996,4566,243686,53,-10.334699630737305,0.0003,-2.0092177391052246,0.028941726312041283,243585,2.3805623054504395,,
42.55,13872,46.06751863,4569,243904,53,-10.737846374511719,0.0003,2.0204391479492188,0.02930229716002941,243803,2.2697129249572754,,
42.35,13876,45.67264576,4572,244070,53,-9.908965110778809,0.0003,0.18860477209091187,0.02949904464185238,243969,2.500092029571533,,
42.91,13880,46.3908563,4575,244293,53,-9.905145645141602,0.0003,0.6895159482955933,0.02907458320260048,244192,2.200584888458252,,
43.02,13884,46.78554066999999,4577,244430,53,-10.374204635620117,0.0003,-1.2279647588729858,0.029161537066102028,244329,2.1114652156829834,,
42.62,13888,46.59437899000002,4579,244583,53,-9.96207046508789,0.0003,1.6353727579116821,0.029182519763708115,244482,1.885343074798584,,
42.55,13892,46.51451344,4583,244817,53,-10.002963066101074,0.0003,0.774624764919281,0.029032178223133087,244716,2.113919734954834,,
42.48,13896,46.14849837999999,4585,244961,53,-9.599918365478516,0.0003,-0.6959315538406372,0.028935033828020096,244860,2.14754581451416,,
,,,,245000,,-10.286922454833984,0.0003,-0.9722179174423218,0.028963062912225723,244899,1.8773398399353027,47.74,58.51179878
42.29,13900,46.24624035,4596,245147,53,-10.015342712402344,0.0003,-1.7486509084701538,0.02896282821893692,245046,2.3014707565307617,,
41.76,13904,45.85759878,4599,245340,53,-9.609235763549805,0.0003,2.22568941116333,0.028903082013130188,245239,2.490851640701294,,
41.72,13908,46.12662643000001,4602,245488,53,-10.06424617767334,0.0003,0.6811966896057129,0.028901876881718636,245387,2.1128909587860107,,
41.21,13912,45.36645707000002,4604,245624,53,-10.305591583251953,0.0003,3.2764968872070312,0.02896438166499138,245523,2.369213104248047,,
40.82,13916,45.09298086,4606,245749,53,-10.562318801879883,0.0003,1.8732733726501465,0.028930723667144775,245648,2.315310001373291,,
40.83,13920,45.02654965,4608,245895,53,-9.812751770019531,0.0003,-1.7896872758865356,0.02912675030529499,245794,2.0122249126434326,,
41.11,13924,45.35915266,4611,246069,53,-10.154728889465332,0.0003,1.3617746829986572,0.02904333733022213,245968,2.176384210586548,,
41.58,13928,46.11122204,4614,246235,53,-9.5596284866333,0.0003,1.6344540119171143,0.029253030195832253,246134,2.816687822341919,,
42.14,13932,46.33670366000001,4617,246466,53,-10.199378967285156,0.0003,-0.8433154821395874,0.029242973774671555,246365,2.168980121612549,,
41.56,13936,45.398681239999995,4619,246615,53,-10.214643478393555,0.0003,-0.20100682973861694,0.029479850083589554,246514,2.959260940551758,,
41.42,13940,45.287518150000004,4622,246760,53,-10.098979949951172,0.0003,-0.7959531545639038,0.02881861850619316,246659,2.993292808532715,,
41.65,13944,45.52256398,4624,246911,53,-10.25892448425293,0.0003,0.7727992534637451,0.02916775830090046,246810,2.5916740894317627,,
41.75,13948,45.86991981,4627,247056,53,-10.196737289428711,0.0003,-0.3605990409851074,0.02928304858505726,246955,2.173067331314087,,
41.64,13952,45.92963667,4629,247163,53,-10.166669845581055,0.0003,0.5093558430671692,0.029141895473003387,247062,2.451265335083008,,
41.57,13956,45.684175100000004,4631,247340,53,-9.712886810302734,0.0003,-0.21266323328018188,0.02928709052503109,247239,2.254218578338623,,
41.52,13960,45.7011894,4634,247528,53,-10.812972068786621,0.0003,-1.3298799991607666,0.029149502515792847,247427,2.061413049697876,,
42.55,13964,46.96843400000001,4638,247757,53,-10.487156867980957,0.0003,-0.11833077669143677,0.028441965579986572,247656,2.278315544128418,,
43.18,13968,47.455813770000006,4642,248004,53,-10.150884628295898,0.0003,1.79402494430542,0.028101474046707153,247903,2.56282377243042,,
42.79,13972,47.17013109000001,4645,248183,53,-10.006216049194336,0.0003,0.38269519805908203,0.028558997437357903,248082,2.3332810401916504,,
43.03,13976,47.61979432000001,4647,248373,53,-10.293916702270508,0.0003,-0.0899738073348999,0.028939537703990936,248272,2.2630176544189453,,
42.36,13980,46.79606098,4650,248529,53,-9.997014999389648,0.0003,0.9535502195358276,0.02890198677778244,248428,2.455796241760254,,
42.59,13984,46.86785468,4652,248689,53,-10.375900268554688,0.0003,-1.7137928009033203,0.0289450716227293,248588,2.41817307472229,,
42.68,13988,46.95419072,4655,248851,53,-10.449445724487305,0.0003,1.0314102172851562,0.029212607070803642,248750,1.928735375404358,,
41.48,13992,45.60764921999999,4656,248965,53,-9.884805679321289,0.0003,-1.685528039932251,0.02922273427248001,248864,2.5343170166015625,,
41.58,13996,46.18896854999999,4659,249119,53,-10.321447372436523,0.0003,0.32130706310272217,0.0292279664427042,249018,2.5578203201293945,,
41.36,14000,45.92109331999999,4661,249283,53,-10.40878963470459,0.0003,-3.0768535137176514,0.029003944247961044,249182,2.4093270301818848,,
40.75,14004,45.03614538000001,4663,249415,53,-10.794381141662598,0.0003,0.8325921297073364,0.02877754718065262,249314,2.197214126586914,,
40.93,14008,44.92135996,4666,249581,53,-10.210505485534668,0.0003,0.13288474082946777,0.028543081134557724,249480,2.613774299621582,,
40.84,14012,45.20322460000001,4668,249708,53,-10.465347290039062,0.0003,-0.7853530645370483,0.02821899950504303,249607,2.1348869800567627,,
41.22,14016,45.77403622,4670,249871,53,-10.045312881469727,0.0003,-1.2564541101455688,0.028205271810293198,249770,2.1763534545898438,,
,,,,250000,,-9.47541618347168,0.0003,0.48275676369667053,0.02844826690852642,249899,2.74623966217041,52.86,63.07282376
41.83,14020,46.34217511999999,4681,250078,53,-10.325309753417969,0.0003,1.8323742151260376,0.028506793081760406,249977,2.6750550270080566,,
42.26,14024,47.31457269,4684,250295,53,-10.490138053894043,0.0003,-0.23575624823570251,0.029304461553692818,250194,2.1373369693756104,,
42.12,14028,47.33480567999999,4686,250447,53,-9.457655906677246,0.0003,-0.9745995998382568,0.02929542399942875,250346,2.523646354675293,,
41.75,14032,47.30701415000001,4689,250641,53,-10.71357250213623,0.0003,-0.7017192840576172,0.02912461943924427,250540,2.064934730529785,,
42.34,14036,48.16125129,4692,250849,53,-10.52333927154541,0.0003,1.0958547592163086,0.02930952049791813,250748,2.669145107269287,,
43.02,14040,48.860539069999994,4696,251062,53,-9.955150604248047,0.0003,-0.1636274755001068,0.029168488457798958,250961,2.4182722568511963,,
43.09,14044,48.886172699999996,4699,251220,53,-9.975332260131836,0.0003,1.4455246925354004,0.028896605595946312,251119,2.774505376815796,,
43.2,14048,49.02630479,4701,251376,53,-9.624423027038574,0.0003,-1.7936569452285767,0.02892199158668518,251275,2.3608875274658203,,
43.78,14052,49.84806798999999,4704,251541,53,-10.33976936340332,0.0003,1.2278798818588257,0.029187461361289024,251440,2.0538721084594727,,
44.44,14056,50.88005351000001,4707,251784,53,-10.05021858215332,0.0003,1.154329776763916,0.02927946113049984,251683,2.348972797393799,,
44.15,14060,50.279778830000005,4710,251943,53,-10.632259368896484,0.0003,0.1420055776834488,0.02906581573188305,251842,2.1340420246124268,,
43.6,14064,49.46569047999999,4712,252117,53,-10.675224304199219,0.0003,-1.294445514678955,0.028746262192726135,252016,2.435150146484375,,
43.41,14068,49.204112779999996,4715,252345,53,-11.057148933410645,0.0003,2.550506591796875,0.029138991609215736,252244,2.2473409175872803,,
42.63,14072,47.99105572999999,4717,252446,53,-10.423718452453613,0.0003,0.1683013141155243,0.02990572713315487,252345,2.520515203475952,,
42.71,14076,47.93161898000001,4720,252644,53,-11.45995044708252,0.0003,2.1392502784729004,0.029899131506681442,252543,2.1825623512268066,,
42.32,14080,47.35430816,4722,252761,53,-10.381582260131836,0.0003,-0.518373429775238,0.029648318886756897,252660,2.4107232093811035,,
42.82,14084,48.34974402999999,4725,252971,53,-10.968387603759766,0.0003,0.544083833694458,0.028811465948820114,252870,2.4334139823913574,,
42.49,14088,48.05738809999999,4727,253100,53,-11.284382820129395,0.0003,-0.6090914011001587,0.02912244014441967,252999,3.2037062644958496,,
42.68,14092,48.19359057999999,4729,253233,53,-10.914308547973633,0.0003,-0.5688064098358154,0.029123369604349136,253132,2.2682700157165527,,
43.11,14096,48.34392798,4731,253430,53,-10.608139991760254,0.0003,-0.7110291719436646,0.029607806354761124,253329,2.741666555404663,,
43.18,14100,48.42094827,4734,253601,53,-10.904768943786621,0.0003,-0.25465908646583557,0.02965732477605343,253500,2.5982680320739746,,
43.77,14104,48.78983746000001,4737,253792,53,-10.195650100708008,0.0003,0.40156835317611694,0.029410231858491898,253691,3.350583791732788,,
44.43,14108,49.641568670000005,4741,254024,53,-9.967605590820312,0.0003,-2.1525940895080566,0.02925308607518673,253923,2.9448976516723633,,
45.05,14112,50.48801503000001,4743,254213,53,-9.926865577697754,0.0003,-1.3701924085617065,0.029007138684391975,254112,2.3839974403381348,,
45.11,14116,50.52033760000001,4746,254382,53,-10.341468811035156,0.0003,2.03781795501709,0.029282601550221443,254281,2.4981882572174072,,
44.63,14120,49.940323420000006,4748,254541,53,-10.08882999420166,0.0003,-0.9031813144683838,0.028826603665947914,254440,2.8867602348327637,,
44.35,14124,49.05844113,4751,254730,53,-10.040645599365234,0.0003,0.10694247484207153,0.028787950053811073,254629,2.424086093902588,,
44.21,14128,48.564964120000006,4753,254868,53,-10.716320037841797,0.0003,1.765931487083435,0.029053891077637672,254767,3.0919322967529297,,
,,,,255000,,-9.903822898864746,0.0003,-0.9837522506713867,0.029427429661154747,254899,2.2681450843811035,52.7,62.55334552
43.7,14132,48.11306197999999,4763,255011,53,-11.38627815246582,0.0003,-0.4323772192001343,0.02939414232969284,254910,2.2006328105926514,,
43.12,14136,47.20054084,4765,255161,53,-9.794305801391602,0.0003,-1.8555456399917603,0.02939891628921032,255060,2.9623022079467773,,
42.87,14140,46.82464759,4768,255349,53,-11.407923698425293,0.0003,2.116419792175293,0.02924302965402603,255248,2.5693182945251465,,
43.06,14144,47.13195507,4771,255526,53,-10.865106582641602,0.0003,-0.3130864202976227,0.02893872559070587,255425,2.314584255218506,,
43.37,14148,47.60400020000001,4773,255713,53,-10.30535888671875,0.0003,-0.9630088806152344,0.028614263981580734,255612,2.63881516456604,,
44.7,14152,48.33201629000001,4777,256011,53,-11.097177505493164,0.0003,-0.6401839256286621,0.028999924659729004,255910,2.6896469593048096,,
44.13,14156,47.40106468,4780,256197,53,-11.101663589477539,0.0003,0.6291919946670532,0.02944444864988327,256096,2.425662040710449,,
43.44,14160,46.70481146,4781,256287,53,-10.11751651763916,0.0003,-0.721226692199707,0.029660576954483986,256186,2.8284077644348145,,
43.6,14164,47.01322018,4784,256477,53,-10.672704696655273,0.0003,-0.48402053117752075,0.029493363574147224,256376,2.640578031539917,,
43.0,14168,46.54388943000001,4787,256645,53,-10.923689842224121,0.0003,0.8877394199371338,0.02984197996556759,256544,2.7791285514831543,,
43.58,14172,47.34855028000001,4789,256804,53,-10.899208068847656,0.0003,-1.7948071956634521,0.030183743685483932,256703,2.474855422973633,,
43.44,14176,47.47429751999999,4792,256988,53,-10.412038803100586,0.0003,-1.561800241470337,0.03013671562075615,256887,2.699295997619629,,
44.53,14180,48.74842346,4795,257214,53,-10.14471435546875,0.0003,-1.218412160873413,0.029847389087080956,257113,2.434788703918457,,
44.57,14184,48.56811170000001,4798,257428,53,-11.12370491027832,0.0003,0.7626078724861145,0.029647864401340485,257327,2.495640277862549,,
45.17,14188,49.21331273,4801,257617,53,-10.283123970031738,0.0003,-2.6899375915527344,0.02992258593440056,257516,2.4205641746520996,,
46.11,14192,49.990751530000004,4805,257844,53,-11.322198867797852,0.0003,-0.7507203817367554,0.029503721743822098,257743,2.400792121887207,,
45.94,14196,49.59889963999999,4807,258024,53,-10.555999755859375,0.0003,-1.681720495223999,0.029299642890691757,257923,2.2097034454345703,,
46.08,14200,50.05614955000001,4810,258209,53,-11.220136642456055,0.0003,2.058560609817505,0.029128827154636383,258108,3.1030006408691406,,
46.46,14204,51.29282123000001,4814,258438,53,-10.71102523803711,0.0003,-0.4009336829185486,0.02910992130637169,258337,2.85971736907959,,
46.25,14208,50.97825316,4817,258649,53,-10.660001754760742,0.0003,-1.542696475982666,0.029186749830842018,258548,2.475149631500244,,
46.38,14212,51.005747140000004,4820,258851,53,-10.969342231750488,0.0003,1.0983796119689941,0.029375093057751656,258750,2.9297337532043457,,
46.69,14216,51.59009693,4823,259051,53,-10.80850601196289,0.0003,2.5066776275634766,0.029184753075242043,258950,2.018890857696533,,
47.35,14220,52.49501177,4826,259276,53,-10.70326042175293,0.0003,0.39108172059059143,0.029734477400779724,259175,2.9069340229034424,,
47.36,14224,52.59356097999999,4829,259466,53,-10.727020263671875,0.0003,0.225300133228302,0.02984563820064068,259365,2.847169876098633,,
47.86,14228,53.28086577,4832,259654,53,-10.646782875061035,0.0003,0.946636438369751,0.029902761802077293,259553,1.9840035438537598,,
47.79,14232,52.94329929,4834,259790,53,-12.24765396118164,0.0003,2.528374671936035,0.02966456487774849,259689,2.304276943206787,,
47.48,14236,52.631023459999994,4835,259909,53,-10.476726531982422,0.0003,-0.5668981075286865,0.02928767167031765,259808,3.0507824420928955,,
,,,,260000,,-10.746698379516602,0.0003,1.571916103363037,0.029531320556998253,259899,2.139313220977783,52.86,62.61191768
47.21,14240,52.41001636000001,4845,260070,53,-11.185035705566406,0.0003,1.7112162113189697,0.029591243714094162,259969,2.638441562652588,,
47.24,14244,52.27782808,4848,260250,53,-11.196091651916504,0.0003,-0.18327146768569946,0.029695900157094002,260149,2.090265989303589,,
47.25,14248,52.15467758999999,4851,260438,53,-10.783370971679688,0.0003,-0.05260825157165527,0.029552895575761795,260337,2.927321672439575,,
46.24,14252,51.63774087000001,4854,260635,53,-11.515016555786133,0.0003,3.1013612747192383,0.02920936793088913,260534,2.3236231803894043,,
46.04,14256,51.37565532000001,4856,260801,53,-10.94725513458252,0.0003,-2.297746181488037,0.029530787840485573,260700,3.0712008476257324,,
47.36,14260,52.42038621,4859,261023,53,-11.018600463867188,0.0003,-1.0829908847808838,0.02918199822306633,260922,1.96494460105896,,
47.04,14264,52.164628480000005,4862,261181,53,-11.04206657409668,0.0003,1.6637686491012573,0.02930501475930214,261080,3.078615665435791,,
47.54,14268,52.70708812,4865,261399,53,-10.031753540039062,0.0003,-1.8379837274551392,0.029234610497951508,261298,2.9850032329559326,,
47.95,14272,53.11044676,4869,261599,53,-10.548133850097656,0.0003,1.5127791166305542,0.029539750888943672,261498,2.0966460704803467,,
47.86,14276,52.729398780000004,4871,261774,53,-10.749143600463867,0.0003,0.9712949395179749,0.029553594067692757,261673,2.727654457092285,,
47.86,14280,52.749865879999994,4875,262000,53,-11.770854949951172,0.0003,3.397998809814453,0.029595667496323586,261899,2.2548415660858154,,
47.5,14284,52.388667719999994,4878,262178,53,-10.35955810546875,0.0003,-2.7508695125579834,0.02964145503938198,262077,2.7659597396850586,,
47.4,14288,52.265241800000005,4881,262357,53,-10.456635475158691,0.0003,-0.6317669153213501,0.02952699363231659,262256,3.2048211097717285,,
46.59,14292,51.76546262,4883,262503,53,-10.864259719848633,0.0003,-1.4138555526733398,0.02964640222489834,262402,2.4234676361083984,,
