time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/n_updates,eval/mean_reward,eval/mean_ep_length
,,,,235000,,0.0003,-8.084444046020508,0.047844886779785156,1.6767895221710205,0.022442519664764404,234899,30.7223297,26.8
12920,27.45,29.347922819999994,3769,235005,62,0.0003,-7.768491744995117,1.545810580253601,1.315962553024292,0.0224587544798851,234904,,
12924,27.88,29.737533169999992,3771,235135,62,0.0003,-8.265302658081055,1.8906826972961426,1.400496006011963,0.022426152601838112,235034,,
12928,28.09,29.775767790000003,3773,235257,62,0.0003,-8.182591438293457,2.3515753746032715,1.378899097442627,0.02240433171391487,235156,,
12932,28.04,29.553627580000008,3774,235337,62,0.0003,-7.672071933746338,1.48080313205719,1.580767035484314,0.022342080250382423,235236,,
12936,27.94,29.560446309999996,3775,235447,62,0.0003,-7.696181774139404,-0.25448715686798096,1.1931040287017822,0.022358909249305725,235346,,
12940,27.79,29.454276529999998,3777,235563,62,0.0003,-8.170088768005371,1.2892755270004272,1.5820486545562744,0.02243628166615963,235462,,
12944,27.57,29.28342133,3778,235653,62,0.0003,-8.010627746582031,-1.5244652032852173,1.5530014038085938,0.022197173908352852,235552,,
12948,27.72,29.230789650000002,3780,235773,62,0.0003,-8.265888214111328,0.7595301270484924,1.2964597940444946,0.022313207387924194,235672,,
12952,27.42,28.731728060000005,3781,235859,62,0.0003,-7.365169525146484,-0.9280508756637573,1.4160079956054688,0.022349683567881584,235758,,
12956,27.77,28.971484910000004,3783,235989,62,0.0003,-7.504573822021484,-1.4324415922164917,1.3699147701263428,0.022298790514469147,235888,,
12960,28.06,29.087401219999997,3785,236149,62,0.0003,-8.750970840454102,0.9025307893753052,1.4094874858856201,0.022153662517666817,236048,,
12964,28.09,29.26311091,3787,236248,62,0.0003,-7.724852085113525,-0.8539904356002808,1.385456919670105,0.02220306172966957,236147,,
12968,27.73,28.6969212,3788,236351,62,0.0003,-7.543760299682617,0.7540069222450256,1.4453102350234985,0.02220112830400467,236250,,
12972,27.26,28.46826716,3790,236469,62,0.0003,-7.989929676055908,0.0669228732585907,1.3678849935531616,0.022102419286966324,236368,,
12976,27.16,28.34706161,3791,236567,62,0.0003,-7.836873531341553,1.300727128982544,1.48707914352417,0.02214032970368862,236466,,
12980,27.32,28.36379756000001,3792,236661,62,0.0003,-8.403584480285645,2.819397211074829,1.4958655834197998,0.022393880411982536,236560,,
12984,27.09,28.178970560000003,3794,236740,62,0.0003,-8.03850269317627,1.3769117593765259,1.390962839126587,0.02244660258293152,236639,,
12988,26.98,28.212100779999997,3795,236822,62,0.0003,-8.412383079528809,-0.650678277015686,1.5560801029205322,0.02236025780439377,236721,,
12992,26.9,28.197251080000004,3796,236948,62,0.0003,-7.632328510284424,-2.132293939590454,1.2759919166564941,0.022394131869077682,236847,,
12996,26.83,28.37315095000001,3798,237059,62,0.0003,-7.920828819274902,0.48193225264549255,1.3903719186782837,0.022558795288205147,236958,,
13000,27.07,28.61162811,3800,237176,62,0.0003,-7.851403713226318,1.6679173707962036,1.182060956954956,0.022527841851115227,237075,,
13004,27.16,28.69478267,3801,237276,62,0.0003,-7.302855491638184,-1.7006072998046875,1.2455165386199951,0.022637678310275078,237175,,
13008,27.17,28.778890680000003,3802,237396,62,0.0003,-7.663951396942139,-0.915493905544281,1.532441258430481,0.02252732776105404,237295,,
13012,26.71,28.529772809999994,3803,237476,62,0.0003,-7.407376289367676,0.4736882448196411,1.4793823957443237,0.022738484665751457,237375,,
13016,26.63,28.550452950000007,3805,237566,62,0.0003,-7.552073955535889,-0.015328705310821533,1.1875821352005005,0.022762270644307137,237465,,
13020,26.61,28.451245230000005,3806,237666,62,0.0003,-7.705806732177734,-0.9318438172340393,1.2265732288360596,0.022767681628465652,237565,,
13024,26.2,27.928631260000007,3807,237755,62,0.0003,-8.226353645324707,-1.184875249862671,1.2781739234924316,0.022738974541425705,237654,,
13028,25.95,27.65183752,3809,237852,62,0.0003,-7.853561878204346,-0.2035192847251892,1.2731502056121826,0.022626832127571106,237751,,
13032,26.33,28.093854520000004,3810,237970,62,0.0003,-8.13945198059082,0.4476691484451294,1.2887158393859863,0.022373173385858536,237869,,
13036,26.31,27.940230999999997,3812,238078,62,0.0003,-8.188814163208008,-0.6514195203781128,1.5511910915374756,0.022386236116290092,237977,,
13040,26.08,27.882666579999995,3814,238171,62,0.0003,-7.802417755126953,0.6810626983642578,1.3616838455200195,0.022459112107753754,238070,,
13044,26.0,27.846026669999997,3815,238253,62,0.0003,-7.658568859100342,0.36493295431137085,1.3586610555648804,0.022564750164747238,238152,,
13048,25.8,27.807773220000005,3816,238353,62,0.0003,-7.991756916046143,-0.45484715700149536,1.4191560745239258,0.02271927148103714,238252,,
13052,25.98,28.177975530000005,3818,238457,62,0.0003,-8.27830982208252,1.535313606262207,1.4816861152648926,0.022726405411958694,238356,,
13056,25.51,27.845167149999998,3819,238540,62,0.0003,-7.511480808258057,-1.3215340375900269,1.526458501815796,0.0227198489010334,238439,,
13060,24.92,27.52437399,3820,238641,62,0.0003,-7.736539363861084,0.2975592017173767,1.2793805599212646,0.022761033847928047,238540,,
13064,25.19,27.960877649999997,3822,238767,62,0.0003,-7.76796293258667,1.4097542762756348,2.02522349357605,0.022657906636595726,238666,,
13068,25.44,28.153860179999995,3824,238895,62,0.0003,-8.179915428161621,0.9037045240402222,1.493687629699707,0.02256588451564312,238794,,
13072,25.32,28.198876900000005,3825,239001,62,0.0003,-7.802946090698242,0.9883220195770264,1.5364826917648315,0.022540759295225143,238900,,
13076,25.42,28.113151570000003,3827,239109,62,0.0003,-8.137801170349121,2.875237464904785,1.409475326538086,0.022464441135525703,239008,,
13080,25.68,28.305905069999998,3829,239229,62,0.0003,-7.698817729949951,-0.12179112434387207,1.2985634803771973,0.022571729496121407,239128,,
13084,25.71,28.256932829999997,3830,239311,62,0.0003,-7.700804710388184,0.22414222359657288,1.6232028007507324,0.022412870079278946,239210,,
13088,26.11,28.30527616000001,3831,239433,62,0.0003,-8.382545471191406,0.8243012428283691,1.5701823234558105,0.022574467584490776,239332,,
13092,25.93,28.333893160000002,3833,239541,62,0.0003,-7.728549957275391,-0.2066950798034668,1.453228235244751,0.022605905309319496,239440,,
13096,25.73,28.090628100000004,3834,239632,62,0.0003,-8.266134262084961,3.3989715576171875,1.730433464050293,0.022654907777905464,239531,,
13100,25.44,27.864409880000004,3836,239720,62,0.0003,-8.515432357788086,1.4619967937469482,1.831430435180664,0.02275962382555008,239619,,
13104,25.45,28.037409020000005,3837,239821,62,0.0003,-7.989707946777344,-2.9475083351135254,1.5125175714492798,0.022737102583050728,239720,,
13108,25.17,27.73449945,3838,239913,62,0.0003,-8.113996505737305,0.5677571892738342,1.6589964628219604,0.022650690749287605,239812,,
,,,,240000,,0.0003,-8.34603500366211,-1.6986483335494995,1.2888729572296143,0.022458817809820175,239899,33.47690258,28.24
13112,25.68,27.81536485,3844,240044,62,0.0003,-7.741440773010254,1.118532657623291,1.4390654563903809,0.022424152120947838,239943,,
13116,25.62,27.45636972,3845,240128,62,0.0003,-8.185859680175781,2.0747556686401367,1.8588042259216309,0.022561511024832726,240027,,
13120,25.56,27.430865219999998,3847,240222,62,0.0003,-7.716480731964111,-1.6441470384597778,1.4645648002624512,0.022620996460318565,240121,,
13124,25.72,27.66090624,3848,240327,62,0.0003,-7.6096296310424805,-2.3033409118652344,1.5139870643615723,0.022800344973802567,240226,,
13128,25.51,27.695307349999997,3849,240403,62,0.0003,-7.9997406005859375,1.694620132446289,1.5976593494415283,0.02275799959897995,240302,,
13132,25.2,27.501774029999996,3850,240490,62,0.0003,-7.713080406188965,0.3818397521972656,1.382821798324585,0.022633923217654228,240389,,
13136,25.3,27.705277669999997,3852,240608,62,0.0003,-7.940741539001465,0.9498900771141052,1.422992467880249,0.022869961336255074,240507,,
13140,25.27,27.50724897,3853,240698,62,0.0003,-7.786161422729492,-2.2670273780822754,1.2004038095474243,0.02275010198354721,240597,,
13144,25.43,27.523672479999995,3854,240796,62,0.0003,-7.742116451263428,-1.0671541690826416,1.2326991558074951,0.022814657539129257,240695,,
13148,25.68,27.75327546,3856,240921,62,0.0003,-8.000311851501465,1.8666162490844727,1.5225311517715454,0.02266741544008255,240820,,
13152,25.74,27.856178259999997,3858,241031,62,0.0003,-8.402355194091797,1.7115671634674072,1.5964088439941406,0.022602995857596397,240930,,
13156,25.95,27.972800909999997,3859,241135,62,0.0003,-8.305782318115234,-0.2113126516342163,1.432814121246338,0.022679870948195457,241034,,
13160,26.08,27.97479825,3861,241249,62,0.0003,-8.222616195678711,-0.007213100790977478,1.431451678276062,0.02268049865961075,241148,,
13164,25.65,27.45000815,3862,241332,62,0.0003,-7.7566304206848145,-0.6395241618156433,1.3039147853851318,0.02252303622663021,241231,,
13168,25.24,27.277504889999996,3863,241419,62,0.0003,-8.122941970825195,-1.8785151243209839,1.410248041152954,0.022501690313220024,241318,,
13172,25.66,27.531985249999998,3865,241567,62,0.0003,-7.755079746246338,1.1527409553527832,1.5047780275344849,0.02259155362844467,241466,,
13176,25.77,27.705046529999994,3867,241686,62,0.0003,-8.020383834838867,-0.3346933126449585,1.4540743827819824,0.022763486951589584,241585,,
13180,25.51,27.53218837,3868,241780,62,0.0003,-8.25914478302002,-1.2946946620941162,1.7305703163146973,0.02289702743291855,241679,,
13184,25.51,27.673307249999997,3870,241862,62,0.0003,-7.885514259338379,-1.0088450908660889,1.547175645828247,0.0227342676371336,241761,,
13188,25.18,27.57249219,3871,241951,62,0.0003,-8.028526306152344,0.5177690386772156,1.5137510299682617,0.02246500365436077,241850,,
13192,25.26,27.46958814,3872,242067,62,0.0003,-7.50272274017334,0.4720449149608612,1.2022091150283813,0.022428279742598534,241966,,
13196,25.27,27.289364540000005,3874,242159,62,0.0003,-7.496450901031494,0.4872126877307892,1.459337592124939,0.022414926439523697,242058,,
13200,25.46,27.329162389999997,3875,242266,62,0.0003,-8.094035148620605,-2.0781657695770264,1.4100984334945679,0.02261965349316597,242165,,
13204,25.57,27.1793196,3877,242378,62,0.0003,-8.314431190490723,0.3720802962779999,1.3418272733688354,0.02252955734729767,242277,,
13208,25.55,27.189205649999998,3878,242468,62,0.0003,-7.66385555267334,-3.416234016418457,1.4979621171951294,0.022613905370235443,242367,,
13212,25.29,27.39083407,3880,242573,62,0.0003,-8.200284957885742,0.6870359182357788,1.4309279918670654,0.022423237562179565,242472,,
13216,25.82,27.844945129999996,3881,242710,62,0.0003,-8.034337997436523,-2.0334441661834717,1.3722586631774902,0.02268141694366932,242609,,
13220,26.27,28.07593753,3883,242849,62,0.0003,-7.6347551345825195,-0.04849433898925781,1.3386577367782593,0.022682227194309235,242748,,
13224,26.2,27.586146210000006,3885,242947,62,0.0003,-7.702577590942383,0.08347105979919434,1.400451421737671,0.022779669612646103,242846,,
13228,26.17,27.35703176000001,3886,243020,62,0.0003,-7.6942548751831055,-2.19770884513855,1.3552882671356201,0.02249101735651493,242919,,
13232,26.53,27.536686880000005,3887,243143,62,0.0003,-8.006443977355957,-1.8107881546020508,1.353583812713623,0.022870587185025215,243042,,
13236,26.09,26.967630870000004,3889,243217,62,0.0003,-7.689793586730957,-1.5215085744857788,1.5263676643371582,0.022736024111509323,243116,,
13240,26.09,27.073403570000004,3890,243307,62,0.0003,-7.844601631164551,0.840800404548645,1.779113531112671,0.022653870284557343,243206,,
13244,26.13,27.24825684,3891,243409,62,0.0003,-8.131572723388672,1.5713098049163818,1.3933537006378174,0.02267792820930481,243308,,
13248,26.0,27.14402635,3893,243521,62,0.0003,-7.918943405151367,-0.19894742965698242,1.1590969562530518,0.02275322563946247,243420,,
13252,25.75,26.802607469999998,3894,243606,62,0.0003,-8.456256866455078,0.5038444995880127,1.1432721614837646,0.022584035992622375,243505,,
13256,25.59,26.885171510000006,3895,243694,62,0.0003,-8.137968063354492,1.0954797267913818,1.644683599472046,0.022559521719813347,243593,,
13260,25.63,26.63918117,3897,243812,62,0.0003,-8.153715133666992,-0.413525253534317,1.6398906707763672,0.022991983219981194,243711,,
13264,25.87,26.990864150000004,3898,243919,62,0.0003,-8.03373908996582,-0.9443209171295166,2.026181221008301,0.023017916828393936,243818,,
13268,26.3,27.27152255,3900,244049,62,0.0003,-8.214299201965332,-1.4572714567184448,1.1532671451568604,0.023027991876006126,243948,,
13272,25.98,26.758441200000004,3902,244165,62,0.0003,-7.727687835693359,1.9021639823913574,1.3943278789520264,0.022965725511312485,244064,,
13276,25.82,26.199001820000003,3903,244268,62,0.0003,-8.386327743530273,1.0817813873291016,1.4903919696807861,0.022812675684690475,244167,,
13280,26.29,26.634375480000003,3905,244409,62,0.0003,-8.36439323425293,-1.0085331201553345,1.2593154907226562,0.02257108874619007,244308,,
13284,26.38,26.56444298000001,3907,244500,62,0.0003,-7.761979103088379,-1.097406268119812,1.4111305475234985,0.022633258253335953,244399,,
13288,26.26,26.41829259,3908,244577,62,0.0003,-7.675748825073242,-1.1914297342300415,1.522091031074524,0.02271159552037716,244476,,
13292,26.25,26.210895639999993,3909,244692,62,0.0003,-8.099656105041504,-1.920308232307434,1.3414087295532227,0.022428834810853004,244591,,
13296,26.44,26.46359641,3911,244803,62,0.0003,-8.41090202331543,-1.847403645515442,1.400239109992981,0.0225595161318779,244702,,
13300,26.33,26.464478810000006,3912,244899,62,0.0003,-8.284688949584961,-0.39136525988578796,1.4842967987060547,0.022447196766734123,244798,,
,,,,245000,,0.0003,-8.674497604370117,3.676058292388916,1.3544139862060547,0.02252926677465439,244899,34.06472112,30.78
13304,26.22,26.35399229,3918,245000,62,,,,,,,,
13308,26.32,26.37517374,3920,245100,62,0.0003,-8.539286613464355,-0.41228461265563965,1.3219075202941895,0.022324509918689728,244999,,
13312,26.4,26.314220759999994,3921,245213,62,0.0003,-7.7745466232299805,-1.7891050577163696,1.4879133701324463,0.02226807177066803,245112,,
13316,25.9,26.101072430000002,3922,245300,62,0.0003,-8.234238624572754,0.09276598691940308,1.3789069652557373,0.02230721339583397,245199,,
13320,25.62,25.982663840000004,3924,245411,62,0.0003,-8.166362762451172,-1.8528422117233276,1.4204853773117065,0.02246842160820961,245310,,
13324,25.66,26.45007078,3925,245513,62,0.0003,-8.253824234008789,-1.6494255065917969,1.660482406616211,0.0228266604244709,245412,,
13328,26.27,27.095004170000003,3927,245647,62,0.0003,-8.018596649169922,-0.6248899698257446,1.4967148303985596,0.02283419296145439,245546,,
13332,26.18,26.925710339999995,3929,245761,62,0.0003,-8.202749252319336,1.9660272598266602,1.0977106094360352,0.023059314116835594,245660,,
13336,27.1,28.03677368,3931,245927,62,0.0003,-7.975323677062988,0.6434161067008972,1.3970574140548706,0.023169858381152153,245826,,
13340,27.55,28.426073570000003,3933,246062,62,0.0003,-8.275114059448242,-0.7261066436767578,1.1765921115875244,0.02306222729384899,245961,,
13344,27.26,28.091994489999998,3934,246135,62,0.0003,-7.916492462158203,-2.677870273590088,1.5848339796066284,0.022812578827142715,246034,,
13348,27.5,28.282173369999995,3936,246271,62,0.0003,-8.377511978149414,2.112879753112793,1.4329907894134521,0.02257835865020752,246170,,
13352,27.96,28.820116999999996,3938,246402,62,0.0003,-8.285087585449219,0.2778328061103821,1.4482144117355347,0.022546058520674706,246301,,
13356,28.18,28.880144830000003,3940,246512,62,0.0003,-7.505144119262695,-0.9780944585800171,1.497856616973877,0.022604424506425858,246411,,
13360,28.62,29.18173445,3942,246674,62,0.0003,-8.283340454101562,0.8476021885871887,1.6714965105056763,0.02250823751091957,246573,,
13364,28.39,29.009354750000004,3943,246758,62,0.0003,-7.445401668548584,0.9020988941192627,1.4777441024780273,0.022496266290545464,246657,,
13368,28.33,28.877216519999998,3945,246882,62,0.0003,-7.766280174255371,-0.4206274151802063,1.4176181554794312,0.022731520235538483,246781,,
13372,28.27,29.101734840000002,3947,246992,62,0.0003,-7.649213790893555,0.8966105580329895,1.5414366722106934,0.022550547495484352,246891,,
13376,28.29,29.837319280000003,3948,247097,62,0.0003,-7.8551459312438965,-1.8815354108810425,1.7622110843658447,0.0225867610424757,246996,,
13380,28.17,29.380350789999998,3950,247226,62,0.0003,-8.152259826660156,-0.16548393666744232,1.177283763885498,0.02262214571237564,247125,,
13384,28.08,29.419909100000005,3951,247308,62,0.0003,-7.679673194885254,-0.9779956340789795,1.2706472873687744,0.022756291553378105,247207,,
13388,28.6,29.859200840000003,3953,247437,62,0.0003,-7.6689558029174805,-0.29680776596069336,1.815129041671753,0.022741815075278282,247336,,
13392,28.46,29.949847079999994,3954,247538,62,0.0003,-8.1427001953125,-0.6936269402503967,1.6544647216796875,0.022814733907580376,247437,,
13396,28.63,30.188556820000002,3956,247666,62,0.0003,-7.922125816345215,0.934220016002655,1.1519818305969238,0.022670192644000053,247565,,
13400,28.71,30.23185529,3957,247770,62,0.0003,-7.688146114349365,1.2376794815063477,1.5181231498718262,0.022322705015540123,247669,,
13404,29.04,30.44945296,3959,247904,62,0.0003,-8.449670791625977,-1.5649285316467285,1.3299510478973389,0.022567391395568848,247803,,
13408,29.24,30.440481079999998,3960,248024,62,0.0003,-7.667475700378418,2.4210293292999268,1.470687747001648,0.022203033789992332,247923,,
13412,29.31,30.518543620000006,3962,248144,62,0.0003,-7.984402656555176,0.7751727104187012,1.3538517951965332,0.022052640095353127,248043,,
13416,29.74,30.559941319999997,3964,248274,62,0.0003,-8.222479820251465,-1.819738745689392,1.296390414237976,0.022435404360294342,248173,,
13420,30.08,30.901104179999997,3966,248419,62,0.0003,-7.999760150909424,-1.3868751525878906,1.588223934173584,0.022561145946383476,248318,,
13424,30.72,31.086623810000003,3969,248585,62,0.0003,-8.292593002319336,0.5707920789718628,1.5373079776763916,0.022680647671222687,248484,,
13428,30.33,30.907385700000006,3970,248680,62,0.0003,-8.093626022338867,-0.21826699376106262,1.3500785827636719,0.022381603717803955,248579,,
13432,30.32,31.0458744,3971,248793,62,0.0003,-7.713647365570068,-0.5984319448471069,1.5541082620620728,0.022114790976047516,248692,,
13436,29.8,30.444103659999996,3973,248907,62,0.0003,-7.881307601928711,-2.2104620933532715,1.6896851062774658,0.022292805835604668,248806,,
13440,29.85,30.576220359999997,3975,249047,62,0.0003,-8.017049789428711,-1.1557406187057495,1.4329297542572021,0.022316336631774902,248946,,
13444,29.99,30.552570979999995,3976,249134,62,0.0003,-8.160099029541016,-1.617210030555725,1.3185145854949951,0.022329987958073616,249033,,
13448,29.42,30.09515619,3977,249213,62,0.0003,-7.924700736999512,0.40444403886795044,1.8627843856811523,0.022570040076971054,249112,,
13452,29.08,29.571804779999997,3979,249310,62,0.0003,-7.8012518882751465,1.0584940910339355,1.7850240468978882,0.022540446370840073,249209,,
13456,28.75,29.426679600000003,3980,249387,62,0.0003,-7.825690269470215,0.08966037631034851,1.3641297817230225,0.022935213521122932,249286,,
13460,28.41,29.589374130000007,3981,249515,62,0.0003,-8.263206481933594,-0.2495288848876953,1.4048184156417847,0.022948237136006355,249414,,
13464,28.25,29.240167489999994,3982,249583,62,0.0003,-8.019245147705078,0.3410342037677765,1.247155785560608,0.023020582273602486,249482,,
13468,28.27,29.512448990000003,3984,249709,62,0.0003,-8.400090217590332,-0.20947855710983276,1.2194440364837646,0.022829554975032806,249608,,
13472,28.22,29.432974639999998,3986,249814,62,0.0003,-8.186609268188477,-1.741835117340088,1.3679336309432983,0.022781888023018837,249713,,
13476,28.58,29.368249370000008,3988,249955,62,0.0003,-7.7480340003967285,-1.9410831928253174,1.3370203971862793,0.022928407415747643,249854,,
,,,,250000,,0.0003,-8.293825149536133,-0.2166653275489807,1.664783239364624,0.022893795743584633,249899,38.58286914,35.3
13480,28.41,29.367213359999997,3994,250067,62,0.0003,-8.223745346069336,1.8635164499282837,1.0890016555786133,0.022800231352448463,249966,,
13484,28.71,29.608871700000005,3996,250179,62,0.0003,-7.824453353881836,-0.06272971630096436,1.4251580238342285,0.022630760446190834,250078,,
13488,28.74,29.67398201,3998,250311,62,0.0003,-8.242433547973633,-1.3370254039764404,1.5347148180007935,0.0227704718708992,250210,,
13492,28.76,29.633657870000008,3999,250414,62,0.0003,-7.562607288360596,-2.106275796890259,1.489471197128296,0.023048754781484604,250313,,
13496,28.23,29.15802064,4000,250489,62,0.0003,-8.579754829406738,0.4837943911552429,1.3203396797180176,0.02281993255019188,250388,,
13500,28.16,29.123705220000005,4001,250586,62,0.0003,-8.59103775024414,0.4669673442840576,1.6078078746795654,0.023090673610568047,250485,,
13504,28.25,29.18335184,4003,250729,62,0.0003,-8.085428237915039,0.3563733398914337,1.516780138015747,0.023247353732585907,250628,,
13508,28.42,29.536956930000002,4005,250866,62,0.0003,-7.674964427947998,-1.9034423828125,1.0966036319732666,0.023066215217113495,250765,,
13512,28.18,29.183029340000004,4006,250962,62,0.0003,-8.020312309265137,-0.8376573324203491,1.2288103103637695,0.02309073880314827,250861,,
13516,27.88,29.223138359999997,4008,251062,62,0.0003,-8.745346069335938,1.2846826314926147,1.489351749420166,0.022850345820188522,250961,,
13520,27.92,29.027978799999996,4010,251211,62,0.0003,-8.350090026855469,-0.03971108794212341,1.2834060192108154,0.0227561816573143,251110,,
13524,27.24,28.773338399999997,4011,251309,62,0.0003,-7.888422012329102,-0.2517811059951782,1.3668569326400757,0.022785449400544167,251208,,
13528,27.52,28.688845399999995,4013,251432,62,0.0003,-7.906827926635742,0.32733041048049927,1.4604287147521973,0.022674620151519775,251331,,
13532,27.81,28.780222249999998,4015,251574,62,0.0003,-8.364450454711914,1.6512539386749268,1.5450007915496826,0.02288798987865448,251473,,
13536,27.64,28.633421369999997,4016,251671,62,0.0003,-7.975017547607422,-0.11548858880996704,1.5912201404571533,0.022790607064962387,251570,,
13540,27.48,28.475729679999993,4018,251795,62,0.0003,-8.562456130981445,-0.12887313961982727,1.2713825702667236,0.022627243772149086,251694,,
13544,27.71,28.74102962,4019,251905,62,0.0003,-8.22048568725586,-0.6685062646865845,1.3136589527130127,0.022514106705784798,251804,,
13548,27.85,28.62781287,4021,251998,62,0.0003,-7.839633941650391,-0.05880039930343628,1.4608306884765625,0.022426504641771317,251897,,
13552,27.89,29.009750649999997,4022,252099,62,0.0003,-8.529478073120117,-1.46636962890625,1.342367172241211,0.022303013131022453,251998,,
13556,28.17,29.21001962999999,4023,252204,62,0.0003,-8.448180198669434,0.30802178382873535,1.3444499969482422,0.022205257788300514,252103,,
13560,28.0,29.18804706,4025,252315,62,0.0003,-8.352627754211426,0.7286766767501831,1.2175846099853516,0.022236404940485954,252214,,
13564,28.5,29.856404790000003,4026,252433,62,0.0003,-8.038446426391602,-0.3420308232307434,1.4559037685394287,0.02241496369242668,252332,,
13568,28.31,29.60706922,4028,252540,62,0.0003,-7.827889442443848,-0.2568235397338867,1.646228313446045,0.022509995847940445,252439,,
13572,28.22,29.569726259999996,4029,252636,62,0.0003,-8.662101745605469,1.282202124595642,1.5616506338119507,0.022657284513115883,252535,,
13576,27.62,29.146957590000003,4030,252717,62,0.0003,-8.555009841918945,1.9478250741958618,1.68315851688385,0.022652288898825645,252616,,
13580,27.63,29.275482750000002,4032,252830,62,0.0003,-8.214892387390137,-0.4335471987724304,1.8660686016082764,0.02287163957953453,252729,,
13584,27.67,29.274758290000005,4033,252946,62,0.0003,-8.488561630249023,0.823111891746521,1.1667850017547607,0.0226589385420084,252845,,
13588,27.64,29.230060630000004,4035,253075,62,0.0003,-8.377195358276367,1.7020236253738403,1.4683170318603516,0.022896384820342064,252974,,
13592,27.48,29.056707860000003,4036,253162,62,0.0003,-7.634432792663574,-2.912260055541992,1.6542797088623047,0.02274831011891365,253061,,
13596,28.14,29.51011098,4038,253303,62,0.0003,-7.66992712020874,-0.9925903081893921,1.2515757083892822,0.022881289944052696,253202,,
13600,28.59,29.93141971,4040,253445,62,0.0003,-7.812922477722168,-1.6049621105194092,1.297457218170166,0.022823404520750046,253344,,
13604,28.31,29.99156318,4042,253560,62,0.0003,-8.478506088256836,0.4207361042499542,1.8075597286224365,0.022693516686558723,253459,,
13608,28.07,29.841262669999995,4044,253673,62,0.0003,-8.461213111877441,-2.470791816711426,1.4737966060638428,0.02268882654607296,253572,,
13612,28.13,30.13121647,4045,253775,62,0.0003,-7.688298225402832,-0.9165661334991455,1.3306427001953125,0.022714855149388313,253674,,
13616,28.2,30.322898370000004,4047,253882,62,0.0003,-8.695432662963867,-0.7327773571014404,1.532239317893982,0.022527139633893967,253781,,
13620,27.97,30.310180999999996,4048,254008,62,0.0003,-8.378408432006836,2.2929468154907227,1.479661464691162,0.02226250432431698,253907,,
13624,28.05,30.439888800000002,4050,254114,62,0.0003,-8.173650741577148,3.7274250984191895,1.3970577716827393,0.022453704848885536,254013,,
13628,28.0,30.58694131,4051,254232,62,0.0003,-8.427145004272461,1.5175259113311768,1.6460542678833008,0.022660434246063232,254131,,
13632,27.72,30.66861175,4053,254346,62,0.0003,-8.185153007507324,-2.343719244003296,1.1113288402557373,0.022485580295324326,254245,,
13636,28.21,30.953965139999994,4055,254492,62,0.0003,-8.382551193237305,1.3087462186813354,1.2940528392791748,0.022672392427921295,254391,,
13640,27.99,30.74828175,4056,254594,62,0.0003,-8.060551643371582,1.2546184062957764,1.2633378505706787,0.02268790826201439,254493,,
13644,27.89,30.735799549999996,4058,254694,62,0.0003,-8.367403030395508,0.26208096742630005,1.7037490606307983,0.02275347337126732,254593,,
13648,27.85,30.82765224,4059,254783,62,0.0003,-7.857000350952148,-0.847088098526001,1.5838439464569092,0.02259964868426323,254682,,
13652,27.92,30.66210316,4060,254891,62,0.0003,-8.1980562210083,0.2095056176185608,1.6855943202972412,0.02264900878071785,254790,,
,,,,255000,,0.0003,-8.198328971862793,-0.43391427397727966,1.2437703609466553,0.022705206647515297,254899,37.79616529999999,34.84
13656,28.32,30.951884029999995,4067,255036,62,0.0003,-8.23611831665039,0.24911731481552124,1.664082646369934,0.02259283885359764,254935,,
13660,28.19,30.448694619999998,4068,255134,62,0.0003,-7.989702224731445,-0.5865540504455566,1.4483027458190918,0.022254182025790215,255033,,
13664,28.32,30.623157130000003,4070,255265,62,0.0003,-8.438525199890137,-0.9579713940620422,1.797927975654602,0.02231486141681671,255164,,
13668,28.46,30.598103020000007,4072,255386,62,0.0003,-8.551225662231445,-0.1427173912525177,1.4545894861221313,0.02268536388874054,255285,,
13672,28.57,30.786753229999995,4073,255493,62,0.0003,-8.45090103149414,1.1622475385665894,1.353729009628296,0.022885210812091827,255392,,
13676,28.73,31.06438874,4075,255590,62,0.0003,-8.257659912109375,-0.46737998723983765,1.7041059732437134,0.022947246208786964,255489,,
13680,28.55,31.12415334,4076,255685,62,0.0003,-8.156826972961426,2.2672104835510254,1.2687945365905762,0.023046718910336494,255584,,
13684,28.63,30.97565075,4078,255809,62,0.0003,-8.61219310760498,-0.03536081314086914,1.4770382642745972,0.023132864385843277,255708,,
13688,28.83,31.22394561,4080,255958,62,0.0003,-8.227718353271484,-2.2541627883911133,1.7720228433609009,0.02279183454811573,255857,,
13692,28.98,31.39373978,4081,256060,62,0.0003,-7.7028422355651855,1.415715217590332,1.261085867881775,0.02254514954984188,255959,,
13696,28.34,30.89999343,4082,256137,62,0.0003,-8.098150253295898,1.9084640741348267,1.4082915782928467,0.022655658423900604,256036,,
13700,27.96,30.49378125,4084,256241,62,0.0003,-7.903227806091309,1.2298144102096558,1.5820389986038208,0.02289012260735035,256140,,
13704,27.73,30.16532022,4085,256333,62,0.0003,-8.264128684997559,1.8634430170059204,1.4440501928329468,0.022731076925992966,256232,,
13708,27.87,30.13122958,4087,256460,62,0.0003,-8.84735107421875,4.938093185424805,1.5752649307250977,0.022603211924433708,256359,,
