time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
367106,55,26660,66.3731591,6588,56.52,2.1738104820251465,0.0003,2.3136630058288574,367005,-10.56193733215332,0.03412498161196709,,
367451,55,26664,68.93661638999998,6593,58.68,3.2740769386291504,0.0003,1.8879916667938232,367350,-10.537443161010742,0.03432640805840492,,
367705,55,26668,69.78106706000001,6598,59.11,2.4179985523223877,0.0003,-1.292263150215149,367604,-9.644950866699219,0.034225426614284515,,
367889,55,26672,69.63175264000002,6601,59.19,2.8783299922943115,0.0003,-0.8905057311058044,367788,-10.458127975463867,0.03406862914562225,,
368182,55,26676,68.85716444,6605,58.93,2.0417323112487793,0.0003,0.7698791027069092,368081,-10.236698150634766,0.033686526119709015,,
368389,55,26680,69.20542463000001,6609,59.05,2.07224702835083,0.0003,0.7881051898002625,368288,-11.010197639465332,0.033157363533973694,,
368636,55,26684,70.75127742000001,6613,60.09,2.0664868354797363,0.0003,1.2148085832595825,368535,-10.149959564208984,0.03364618122577667,,
368837,55,26688,70.36079814,6616,59.89,2.678013801574707,0.0003,-0.2220579981803894,368736,-10.566015243530273,0.03346382454037666,,
369030,55,26692,71.06769490999999,6619,60.27,1.791686773300171,0.0003,1.0104405879974365,368929,-10.563200950622559,0.03383233770728111,,
369251,55,26696,70.87163722,6623,59.84,2.498206853866577,0.0003,1.617687463760376,369150,-11.045228958129883,0.03360890597105026,,
369538,55,26700,69.8032849,6628,58.86,2.041693925857544,0.0003,-0.2938421964645386,369437,-10.743719100952148,0.033399567008018494,,
369758,55,26704,68.95325336,6631,58.26,1.8416577577590942,0.0003,1.5094196796417236,369657,-11.303190231323242,0.033277858048677444,,
369948,55,26708,68.31681865,6635,57.66,1.9419771432876587,0.0003,-2.754176139831543,369847,-10.571249008178711,0.03355686366558075,,
370000,,,,,,2.2235546112060547,0.0003,-1.203729271888733,369899,-9.193367004394531,0.03334561362862587,84.6532466,66.55
370220,55,26712,69.48215712999999,6644,58.3,1.8513990640640259,0.0003,-0.09269082546234131,370119,-10.085430145263672,0.03351357579231262,,
370363,55,26716,66.72957877,6646,56.12,2.300105094909668,0.0003,-0.1835649162530899,370262,-10.291486740112305,0.033442020416259766,,
370647,55,26720,68.83834614999999,6651,57.27,2.371495008468628,0.0003,-1.4875653982162476,370546,-10.493221282958984,0.03403691574931145,,
370885,55,26724,69.38394948999999,6655,57.41,2.0895283222198486,0.0003,-0.9478467702865601,370784,-11.08558177947998,0.03381965309381485,,
371115,55,26728,69.80497881000001,6659,57.91,2.17055606842041,0.0003,1.6074879169464111,371014,-11.162830352783203,0.033728644251823425,,
371347,55,26732,69.90385902999999,6662,57.96,2.3759469985961914,0.0003,0.5328330397605896,371246,-10.706744194030762,0.03413368761539459,,
371597,55,26736,70.94356508999999,6666,58.55,2.2044572830200195,0.0003,1.6046274900436401,371496,-11.42660903930664,0.03406035900115967,,
371782,55,26740,71.29863112,6669,58.59,1.916884422302246,0.0003,-2.617748498916626,371681,-10.407266616821289,0.03410492464900017,,
372018,55,26744,71.51231065,6673,58.75,2.9291040897369385,0.0003,0.9134461283683777,371917,-11.114582061767578,0.03434916213154793,,
372300,55,26748,72.10578636999999,6677,59.13,2.073784112930298,0.0003,0.4334120750427246,372199,-11.121585845947266,0.034105442464351654,,
372567,55,26752,71.83021093999997,6681,58.59,1.875342845916748,0.0003,0.688989520072937,372466,-11.045339584350586,0.03426007553935051,,
372764,55,26756,70.94235104999998,6685,57.97,2.1165637969970703,0.0003,-0.6525543928146362,372663,-11.38528823852539,0.033654194325208664,,
372978,55,26760,71.52664474999999,6688,58.72,2.182112216949463,0.0003,-0.5690804719924927,372877,-10.842679977416992,0.033788152039051056,,
373254,55,26764,70.90941565,6692,58.03,1.9121828079223633,0.0003,1.2838478088378906,373153,-11.291687965393066,0.03354924917221069,,
373495,55,26768,70.62246906,6696,57.9,2.3331522941589355,0.0003,-0.628369927406311,373394,-10.899120330810547,0.03345514088869095,,
373665,55,26772,70.18062721,6698,57.76,2.0788331031799316,0.0003,2.883395195007324,373564,-10.845294952392578,0.034081026911735535,,
373924,55,26776,70.08450402,6702,57.42,2.4270448684692383,0.0003,0.4378245174884796,373823,-10.943689346313477,0.03344751521945,,
374243,55,26780,71.43291546999998,6707,58.54,2.196549415588379,0.0003,-1.1183173656463623,374142,-10.462623596191406,0.033623870462179184,,
374548,55,26784,71.90123897999999,6712,59.12,2.0964765548706055,0.0003,-1.5595152378082275,374447,-10.348395347595215,0.033872492611408234,,
374712,55,26788,71.78726548,6715,58.75,1.8584792613983154,0.0003,2.2305960655212402,374611,-10.596866607666016,0.03347231447696686,,
374947,55,26792,72.34202514999998,6718,59.17,2.104246139526367,0.0003,0.8806318640708923,374846,-10.541866302490234,0.03401484340429306,,
375000,,,,,,2.1984500885009766,0.0003,-0.32771381735801697,374899,-11.27138900756836,0.034042686223983765,108.26991190000001,83.55
375196,55,26796,72.60232272000002,6728,59.45,2.091423511505127,0.0003,0.39168787002563477,375095,-10.625777244567871,0.03417360410094261,,
375494,55,26800,72.89660028000002,6733,59.56,2.1985273361206055,0.0003,1.509952425956726,375393,-10.876680374145508,0.034045275300741196,,
375786,55,26804,73.92926725,6737,60.28,2.590402603149414,0.0003,1.3263132572174072,375685,-11.340559005737305,0.03432617336511612,,
376168,55,26808,76.69576702,6744,62.2,2.0020499229431152,0.0003,-0.22122472524642944,376067,-11.807378768920898,0.034415896981954575,,
376369,55,26812,75.46652324,6747,61.49,1.7090129852294922,0.0003,0.917085587978363,376268,-10.789710998535156,0.03420359268784523,,
376606,55,26816,76.42177169,6751,62.43,1.8144690990447998,0.0003,1.2769330739974976,376505,-11.097168922424316,0.03395703807473183,,
376752,55,26820,74.42187324,6753,61.05,2.4326658248901367,0.0003,-1.6324732303619385,376651,-10.520336151123047,0.03419922664761543,,
376985,55,26824,74.03554955,6757,61.0,1.919703722000122,0.0003,1.9433269500732422,376884,-10.868959426879883,0.03414487838745117,,
377185,55,26828,73.75644799000001,6760,60.7,2.0751795768737793,0.0003,2.1655848026275635,377084,-10.820141792297363,0.03426869586110115,,
377436,55,26832,74.05820994999999,6764,60.89,2.5909759998321533,0.0003,0.5943099856376648,377335,-10.929443359375,0.034092016518116,,
377602,55,26836,72.75518482000001,6767,60.05,2.2895708084106445,0.0003,-0.1433946192264557,377501,-10.581110000610352,0.03402572497725487,,
377853,55,26840,73.41270202000001,6770,60.71,2.0304343700408936,0.0003,-1.1011825799942017,377752,-11.280838966369629,0.03409934416413307,,
378103,55,26844,74.03828531,6774,60.85,2.5301685333251953,0.0003,2.8790950775146484,378002,-10.80183219909668,0.03405565768480301,,
378343,55,26848,73.38250656000001,6778,60.43,2.4249839782714844,0.0003,1.300560474395752,378242,-11.205810546875,0.034516897052526474,,
378611,55,26852,73.39850421999999,6782,60.44,2.229454517364502,0.0003,-3.2452597618103027,378510,-10.822440147399902,0.0347699299454689,,
378972,55,26856,75.53723159999998,6788,62.08,1.9498757123947144,0.0003,1.3462495803833008,378871,-11.920478820800781,0.03516823798418045,,
379208,55,26860,76.54671763,6792,62.3,1.9100966453552246,0.0003,-0.6598275303840637,379107,-10.834301948547363,0.03516620025038719,,
379580,55,26864,77.84426983,6798,63.26,2.2022902965545654,0.0003,-1.99946928024292,379479,-9.92237663269043,0.035314008593559265,,
379853,55,26868,77.9020506,6802,63.58,2.3729825019836426,0.0003,-0.8281407356262207,379752,-10.888427734375,0.035036470741033554,,
380000,,,,,,2.4743051528930664,0.0003,-2.7426741123199463,379899,-10.735956192016602,0.03449351713061333,101.4844056,77.0
380064,55,26872,78.56977469,6811,63.99,2.235305070877075,0.0003,-1.0447070598602295,379963,-10.711963653564453,0.03425495699048042,,
380279,55,26876,78.24393989,6814,63.55,2.2861216068267822,0.0003,-1.710249900817871,380178,-10.720373153686523,0.0344899483025074,,
380500,55,26880,77.03546039999998,6817,62.57,1.8397451639175415,0.0003,-0.02967250347137451,380399,-11.480781555175781,0.03443922474980354,,
380798,55,26884,77.23152434999999,6822,62.5,2.270371913909912,0.0003,0.33723050355911255,380697,-11.164310455322266,0.03483656048774719,,
381077,55,26888,78.41938782999999,6827,63.65,2.385632038116455,0.0003,-0.2781670093536377,380976,-11.74891471862793,0.03502693027257919,,
381345,55,26892,78.79876707,6831,63.98,2.350165367126465,0.0003,1.1106197834014893,381244,-11.170639038085938,0.034793224185705185,,
381579,55,26896,78.38901437999999,6835,63.83,2.338390588760376,0.0003,-2.2681450843811035,381478,-10.534579277038574,0.034937720745801926,,
381923,55,26900,78.76318916,6841,64.29,3.067383289337158,0.0003,2.0208868980407715,381822,-11.622296333312988,0.03477455675601959,,
382113,55,26904,77.65254711,6844,63.27,2.4042298793792725,0.0003,-1.7588458061218262,382012,-10.357161521911621,0.034675560891628265,,
382523,55,26908,77.74356237,6850,63.55,2.361410617828369,0.0003,-1.5636732578277588,382422,-10.247711181640625,0.034860704094171524,,
382734,55,26912,77.73824983000002,6854,63.65,2.3349246978759766,0.0003,-0.8186193108558655,382633,-11.068872451782227,0.034877754747867584,,
382893,55,26916,77.11859942000001,6856,62.87,1.9236775636672974,0.0003,-1.0405210256576538,382792,-11.56691837310791,0.034737955778837204,,
383182,55,26920,78.81800268,6861,64.3,2.0159833431243896,0.0003,1.2978222370147705,383081,-11.184879302978516,0.0345502533018589,,
383427,55,26924,78.83068424,6864,64.42,2.428997755050659,0.0003,-1.13211190700531,383326,-11.003719329833984,0.03512195125222206,,
383767,55,26928,80.647735,6870,65.82,2.538137674331665,0.0003,2.5757551193237305,383666,-11.30022144317627,0.03477868437767029,,
384050,55,26932,81.02976000000001,6874,66.14,2.2406153678894043,0.0003,2.5649147033691406,383949,-11.330483436584473,0.03494778275489807,,
384332,55,26936,82.63025680000001,6879,67.3,2.501552104949951,0.0003,0.8460118770599365,384231,-11.356616973876953,0.034977059811353683,,
384584,55,26940,82.50910251,6883,67.31,2.1543190479278564,0.0003,-0.3062312602996826,384483,-10.79600715637207,0.03479353338479996,,
384806,55,26944,82.15048649,6886,67.03,3.107738971710205,0.0003,-1.485097050666809,384705,-11.028741836547852,0.03457456827163696,,
384958,55,26948,81.13650229,6889,66.15,2.251439094543457,0.0003,-0.9074916243553162,384857,-10.767769813537598,0.03441525623202324,,
385000,,,,,,3.036106824874878,0.0003,0.17422527074813843,384899,-11.463729858398438,0.03422702103853226,105.2085658,82.75
385216,55,26952,81.28956975,6898,66.05,2.62674617767334,0.0003,2.181046485900879,385115,-11.239312171936035,0.03459236025810242,,
385499,55,26956,80.50203645000002,6902,65.27,2.3885374069213867,0.0003,-0.7854681015014648,385398,-11.028770446777344,0.03501708805561066,,
385757,55,26960,80.31748388,6906,65.49,1.8007314205169678,0.0003,-2.2494874000549316,385656,-11.009230613708496,0.03451644256711006,,
386055,55,26964,79.31452983,6911,64.75,2.1299233436584473,0.0003,0.10522681474685669,385954,-11.28410530090332,0.03463989123702049,,
386429,55,26968,81.15578746,6916,65.76,2.1097769737243652,0.0003,-1.7177836894989014,386328,-10.449552536010742,0.03528540953993797,,
386635,55,26972,81.34099777,6919,65.71,2.926593780517578,0.0003,0.8042777180671692,386534,-11.69326114654541,0.035290736705064774,,
386921,55,26976,82.23617025,6924,66.42,2.9514212608337402,0.0003,-0.3675749897956848,386820,-11.288585662841797,0.03502427414059639,,
387137,55,26980,82.03988829,6927,66.37,2.3420116901397705,0.0003,0.3744056522846222,387036,-11.823814392089844,0.034833021461963654,,
387361,55,26984,80.76451403,6930,65.63,2.247262477874756,0.0003,-1.6366469860076904,387260,-11.408119201660156,0.03501812368631363,,
387744,55,26988,82.04269737999999,6936,66.67,3.0206806659698486,0.0003,1.6439578533172607,387643,-11.78519058227539,0.035781845450401306,,
388092,55,26992,82.90022072,6942,67.47,2.73134708404541,0.0003,-1.67438805103302,387991,-10.940638542175293,0.03563202917575836,,
388380,55,26996,84.00636756000002,6947,68.01,2.2005221843719482,0.0003,-0.9856498837471008,388279,-11.273599624633789,0.03602852299809456,,
388639,55,27000,82.98657308,6951,67.16,2.4195611476898193,0.0003,0.34356290102005005,388538,-11.655085563659668,0.03572746738791466,,
388950,55,27004,84.52418371000002,6956,68.37,2.192379951477051,0.0003,3.2268762588500977,388849,-12.506877899169922,0.035819161683321,,
389202,55,27008,82.44524292,6959,66.79,2.274421215057373,0.0003,-1.1575112342834473,389101,-11.034768104553223,0.03539770469069481,,
389520,55,27012,83.67145598,6964,67.86,2.2045655250549316,0.0003,0.2232600748538971,389419,-11.983779907226562,0.035670485347509384,,
389837,55,27016,85.93574314000001,6969,69.44,2.478025436401367,0.0003,0.4684104025363922,389736,-11.45265007019043,0.0353640615940094,,
390000,,,,,,2.7398788928985596,0.0003,-0.9177057147026062,389899,-10.831794738769531,0.03543195128440857,93.26675005,72.25
390069,55,27020,85.14934164999998,6978,68.87,2.1686928272247314,0.0003,1.0607330799102783,389968,-11.53658676147461,0.03563480079174042,,
390389,55,27024,86.70634709,6983,69.62,2.282634973526001,0.0003,0.2895793914794922,390288,-11.189373970031738,0.036024149507284164,,
390653,55,27028,85.83653970999998,6987,68.86,2.1961991786956787,0.0003,1.6844285726547241,390552,-11.723133087158203,0.035785626620054245,,
391032,55,27032,87.05278152,6993,69.82,2.413717031478882,0.0003,-0.926999568939209,390931,-11.735122680664062,0.035365864634513855,,
391295,55,27036,86.93567909000001,6998,69.63,2.3070764541625977,0.0003,-1.834505558013916,391194,-11.0802640914917,0.035689640790224075,,
391497,55,27040,86.42823644999999,7001,69.13,2.5386998653411865,0.0003,-1.8015183210372925,391396,-11.492624282836914,0.03558971360325813,,
391733,55,27044,86.16608477999998,7005,69.27,2.0931577682495117,0.0003,0.6757854223251343,391632,-11.668886184692383,0.035632334649562836,,
392094,55,27048,88.95071769,7010,71.36,2.4605214595794678,0.0003,0.08693403005599976,391993,-11.396722793579102,0.03620963916182518,,
392385,55,27052,88.99492074999998,7015,71.69,2.2757182121276855,0.0003,-2.2162649631500244,392284,-10.886035919189453,0.036001790314912796,,
392611,55,27056,88.56488912,7019,71.12,2.5256705284118652,0.0003,-0.8690229654312134,392510,-11.702237129211426,0.035700686275959015,,
392844,55,27060,88.34505703999999,7022,70.87,2.196445941925049,0.0003,-0.9511550664901733,392743,-11.497291564941406,0.03584626317024231,,
393197,55,27064,89.12728811000001,7028,71.42,1.7517857551574707,0.0003,-0.1275310516357422,393096,-11.657573699951172,0.035644665360450745,,
393484,55,27068,87.57630793999999,7032,70.55,2.3817477226257324,0.0003,0.29538100957870483,393383,-11.920764923095703,0.035733770579099655,,
393697,55,27072,87.62774226999998,7036,70.62,3.182877540588379,0.0003,1.7049071788787842,393596,-11.682598114013672,0.03583969175815582,,
394027,55,27076,87.99365432000002,7041,71.06,2.8977785110473633,0.0003,0.7482902407646179,393926,-11.884542465209961,0.03606506437063217,,
394305,55,27080,89.10731901,7045,71.68,2.700105667114258,0.0003,-0.46186256408691406,394204,-11.882253646850586,0.036217495799064636,,
394596,55,27084,90.21919858999999,7050,72.35,2.4535071849823,0.0003,-1.0442578792572021,394495,-11.487876892089844,0.035836681723594666,,
394845,55,27088,88.78562265,7054,71.01,2.7640154361724854,0.0003,-2.466330051422119,394744,-11.663776397705078,0.036182500422000885,,
395000,,,,,,2.797497272491455,0.0003,1.0108131170272827,394899,-11.80594253540039,0.03577578067779541,125.6258315,96.65
395185,55,27092,88.46479447,7066,70.93,2.7235348224639893,0.0003,-0.5584142208099365,395084,-11.387051582336426,0.03575129061937332,,
395334,55,27096,86.36749094999999,7068,69.54,2.498253107070923,0.0003,-0.7277569770812988,395233,-11.192634582519531,0.03563731536269188,,
395537,55,27100,85.61146997,7071,68.98,2.3880109786987305,0.0003,-0.22051599621772766,395436,-11.836793899536133,0.03585517778992653,,
395947,55,27104,86.91250424000002,7078,69.97,2.1948020458221436,0.0003,-0.7844042778015137,395846,-11.982959747314453,0.03609577566385269,,
396200,55,27108,86.64791000000002,7082,69.98,2.13163423538208,0.0003,-0.4957004189491272,396099,-12.185454368591309,0.036144793033599854,,
396398,55,27112,85.02519213000001,7085,68.78,2.396639347076416,0.0003,0.12754133343696594,396297,-12.230480194091797,0.03672393783926964,,
396621,55,27116,83.58628325000001,7089,67.84,2.3223323822021484,0.0003,-1.0269497632980347,396520,-12.012809753417969,0.03618495538830757,,
396918,55,27120,84.62796872000001,7093,68.49,2.661745548248291,0.0003,-0.021272242069244385,396817,-11.856407165527344,0.036218903958797455,,
397256,55,27124,84.48831168999999,7099,68.67,2.6265411376953125,0.0003,-0.5867482423782349,397155,-11.992205619812012,0.03595966473221779,,
397508,55,27128,84.39332967000001,7103,68.55,2.813084602355957,0.0003,0.2490379810333252,397407,-11.143108367919922,0.036020904779434204,,
397769,55,27132,83.01243613999999,7107,67.37,2.3407371044158936,0.0003,1.8587112426757812,397668,-11.595895767211914,0.0357498936355114,,
398003,55,27136,82.32904494,7111,67.08,1.9951367378234863,0.0003,1.1972053050994873,397902,-11.76333999633789,0.036023128777742386,,
398396,55,27140,84.48990369,7117,68.99,2.659491777420044,0.0003,1.75477933883667,398295,-12.161128044128418,0.03652530163526535,,
398608,55,27144,84.50463180000003,7120,68.75,2.53373384475708,0.0003,0.1814514398574829,398507,-11.692800521850586,0.03620516136288643,,
398853,55,27148,82.57671205999999,7124,67.59,2.740145683288574,0.0003,-1.2321007251739502,398752,-11.031936645507812,0.03600360453128815,,
399158,55,27152,82.49791174,7129,67.73,2.4892349243164062,0.0003,-1.749330997467041,399057,-11.4574613571167,0.036544691771268845,,
399486,55,27156,83.44145562,7134,68.75,3.0431997776031494,0.0003,0.02310994267463684,399385,-11.731891632080078,0.0360679030418396,,
399780,56,27160,84.34188419,7138,69.36,2.524178981781006,0.0003,1.5963932275772095,399679,-12.285154342651367,0.03598535805940628,,
400000,,,,,,2.535640239715576,0.0003,-0.419303297996521,399899,-12.726140975952148,0.036567673087120056,111.45442724999998,86.8
400032,55,27164,82.94361569,7148,68.35,2.0987820625305176,0.0003,-2.1894755363464355,399931,-11.311699867248535,0.03633425384759903,,
400225,55,27168,82.08189699999998,7151,67.41,2.4490318298339844,0.0003,-0.1905333250761032,400124,-11.535725593566895,0.03634738177061081,,
400528,55,27172,83.37051445000002,7156,68.31,2.2180747985839844,0.0003,1.6865816116333008,400427,-12.099199295043945,0.03688261657953262,,
400835,55,27176,83.50349118999999,7161,68.08,2.58115816116333,0.0003,-0.37809062004089355,400734,-11.037633895874023,0.036335304379463196,,
401157,55,27180,83.97648556,7166,68.52,2.2678847312927246,0.0003,-1.8786044120788574,401056,-11.438289642333984,0.03705630823969841,,
401382,55,27184,83.03146395,7169,67.86,2.164830207824707,0.0003,-1.2375085353851318,401281,-11.392715454101562,0.03661378100514412,,
401646,55,27188,83.25450901,7174,68.01,1.8237724304199219,0.0003,0.006883695721626282,401545,-12.637765884399414,0.03609346225857735,,
401773,55,27192,80.88110573,7176,65.88,2.266435146331787,0.0003,0.22397971153259277,401672,-11.596948623657227,0.03607960045337677,,
402067,55,27196,83.18543443,7180,67.33,2.8014955520629883,0.0003,2.6639771461486816,401966,-11.976899147033691,0.03558626025915146,,
402271,55,27200,83.23085997,7184,67.34,2.4067914485931396,0.0003,0.2766527235507965,402170,-12.045886039733887,0.03614025190472603,,
402586,56,27204,82.02294723000001,7189,66.39,2.56296706199646,0.0003,-0.24634391069412231,402485,-11.42752456665039,0.03621527552604675,,
402823,56,27208,81.96070060000002,7192,66.23,2.823413848876953,0.0003,0.1675676703453064,402722,-12.319829940795898,0.036226995289325714,,
403193,56,27212,84.65166283,7198,67.95,2.459210157394409,0.0003,-0.8675726652145386,403092,-10.918423652648926,0.03591334819793701,,
403500,56,27216,85.56540908,7203,68.79,3.274629592895508,0.0003,0.14540693163871765,403399,-12.580331802368164,0.03631049022078514,,
403751,56,27220,84.85567927,7207,68.33,2.7250237464904785,0.0003,0.05722123384475708,403650,-12.664685249328613,0.03661291301250458,,
404102,56,27224,84.75291245,7213,68.46,2.561857223510742,0.0003,1.083868145942688,404001,-12.364118576049805,0.03701096028089523,,
404298,56,27228,83.94479064000001,7216,67.9,2.5027637481689453,0.0003,-1.9229722023010254,404197,-11.79609203338623,0.03653806075453758,,
404706,56,27232,85.63914006999998,7223,69.37,2.227895975112915,0.0003,-1.4360549449920654,404605,-11.764510154724121,0.036561693996191025,,
404928,56,27236,85.70867286999999,7226,69.25,2.6660516262054443,0.0003,-1.1671738624572754,404827,-12.19925594329834,0.03680328652262688,,
405000,,,,,,2.271028518676758,0.0003,-0.2518567442893982,404899,-12.256255149841309,0.03714046999812126,117.51712409999998,88.1
405185,55,27240,84.17019146000001,7236,67.89,2.526505470275879,0.0003,3.287524938583374,405084,-12.667728424072266,0.03690090402960777,,
405457,55,27244,84.80424374,7240,68.49,2.3617475032806396,0.0003,0.9476819038391113,405356,-11.84481430053711,0.03716583922505379,,
405682,56,27248,84.87508984,7243,68.29,2.6397147178649902,0.0003,0.25652220845222473,405581,-12.381903648376465,0.036682844161987305,,
405941,56,27252,84.86079617,7247,67.83,2.544525146484375,0.0003,-0.6478515863418579,405840,-12.454766273498535,0.03633049502968788,,
406261,56,27256,84.66125045000001,7253,67.75,2.471139430999756,0.0003,0.325668066740036,406160,-11.994486808776855,0.03635534644126892,,
406611,56,27260,85.45406884,7258,68.31,1.9835259914398193,0.0003,-0.29909366369247437,406510,-12.093645095825195,0.03678242862224579,,
406912,56,27264,86.22493304,7263,68.8,2.358799934387207,0.0003,-0.3650115132331848,406811,-12.162220001220703,0.036991965025663376,,
407171,56,27268,87.19830672999998,7267,69.46,2.5386502742767334,0.0003,2.817357301712036,407070,-13.032246589660645,0.03640425577759743,,
407379,56,27272,85.78880035,7271,68.51,2.9102158546447754,0.0003,0.8405584692955017,407278,-12.62744140625,0.03619750961661339,,
407678,56,27276,85.36191228999998,7275,68.43,2.6800105571746826,0.0003,1.165527105331421,407577,-12.219186782836914,0.03627415746450424,,
407916,56,27280,84.15921135999999,7279,67.59,2.901521682739258,0.0003,-0.5913987755775452,407815,-11.866839408874512,0.03598247468471527,,
408264,56,27284,85.87217497,7285,68.82,2.5058786869049072,0.0003,1.6286479234695435,408163,-13.000239372253418,0.03663231432437897,,
408513,56,27288,85.69219199000001,7289,68.67,3.412079334259033,0.0003,0.5349000096321106,408412,-12.26346492767334,0.036939702928066254,,
408810,56,27292,87.90214244999997,7293,70.37,2.938385009765625,0.0003,-0.29775282740592957,408709,-12.058021545410156,0.036827582865953445,,
409022,56,27296,86.45594356,7297,69.55,3.56466007232666,0.0003,0.44893741607666016,408921,-11.865116119384766,0.03707606717944145,,
409287,56,27300,87.23133535999997,7301,70.16,2.424154758453369,0.0003,-0.31807267665863037,409186,-11.670479774475098,0.03688688948750496,,
409453,56,27304,84.81157512,7304,68.67,2.896000385284424,0.0003,0.5187088251113892,409352,-12.599480628967285,0.03708196431398392,,
409784,56,27308,86.07643533999999,7309,69.61,2.780722141265869,0.0003,0.5857099294662476,409683,-12.79102611541748,0.03671645745635033,,
410000,,,,,,2.6076931953430176,0.0003,2.3815317153930664,409899,-12.888167381286621,0.03738655149936676,118.44894909999998,90.05
410018,56,27312,84.17112391999999,7318,68.25,2.631972312927246,0.0003,0.9653298258781433,409917,-11.547225952148438,0.03746626526117325,,
410350,56,27316,84.60497667,7324,68.5,2.5390920639038086,0.0003,-0.7735823392868042,410249,-12.079338073730469,0.037598997354507446,,
410534,56,27320,83.72846606000002,7327,67.83,2.8394718170166016,0.0003,-1.0367834568023682,410433,-12.082267761230469,0.03705289959907532,,
410844,56,27324,83.41334447000001,7332,67.42,2.7692084312438965,0.0003,0.9651696681976318,410743,-11.683612823486328,0.03701777383685112,,
411136,56,27328,85.02766152,7336,68.38,2.4706454277038574,0.0003,0.7018749713897705,411035,-12.960046768188477,0.037837445735931396,,
411423,56,27332,83.60957354,7341,67.17,2.9004576206207275,0.0003,-1.8971635103225708,411322,-12.066336631774902,0.03783990815281868,,
411753,56,27336,84.98745088000001,7346,68.25,2.1883585453033447,0.0003,0.8977870941162109,411652,-12.437938690185547,0.03765697777271271,,
411954,56,27340,84.35982881,7349,67.69,2.5853981971740723,0.0003,-1.6632722616195679,411853,-10.922561645507812,0.03748698532581329,,
412316,56,27344,85.74629498999998,7355,68.59,2.3427581787109375,0.0003,-1.2542887926101685,412215,-11.6342191696167,0.037476859986782074,,
412623,56,27348,86.72390273,7359,69.41,2.6642560958862305,0.0003,0.5391890406608582,412522,-12.744874954223633,0.037809498608112335,,
412838,56,27352,85.75137857,7362,68.97,2.4911794662475586,0.0003,0.08982515335083008,412737,-12.987640380859375,0.037554703652858734,,
413187,56,27356,86.3917384,7368,69.26,2.865300178527832,0.0003,2.478665828704834,413086,-12.10130500793457,0.03694881126284599,,
413575,56,27360,86.6189315,7374,69.64,2.4867897033691406,0.0003,-0.40290603041648865,413474,-11.989131927490234,0.03713211789727211,,
414001,56,27364,87.97339528999998,7380,70.89,2.536504030227661,0.0003,0.10304546356201172,413900,-11.710519790649414,0.03696409612894058,,
414387,56,27368,89.38223753,7386,72.16,2.688826084136963,0.0003,-0.6028784513473511,414286,-11.985151290893555,0.03722696751356125,,
414664,56,27372,90.2791577,7391,72.85,2.5236706733703613,0.0003,1.1640312671661377,414563,-11.67042064666748,0.03692144155502319,,
414995,56,27376,91.01445865000001,7396,73.17,2.839114189147949,0.0003,0.6816428899765015,414894,-12.45294189453125,0.037396758794784546,,
415000,,,,,,2.537121295928955,0.0003,-1.153520107269287,414899,-12.215909957885742,0.037396155297756195,118.42166340000001,86.85
415367,56,27380,92.49807413999999,7407,74.51,2.1763181686401367,0.0003,-2.3172550201416016,415266,-12.307743072509766,0.03725903853774071,,
415708,56,27384,92.46830676999998,7412,74.44,2.3426218032836914,0.0003,-0.30997467041015625,415607,-12.480072975158691,0.036796215921640396,,
416051,56,27388,93.59256920999998,7418,75.38,2.539292335510254,0.0003,0.18628442287445068,415950,-12.648365020751953,0.03698650002479553,,
416380,56,27392,93.61082390999998,7423,75.7,2.4863486289978027,0.0003,0.48832058906555176,416279,-12.413846969604492,0.03744937479496002,,
416708,56,27396,94.99412722000001,7428,76.86,2.8902502059936523,0.0003,0.514985978603363,416607,-13.41048526763916,0.03748340159654617,,
417043,56,27400,95.89528110999998,7433,77.56,3.0973434448242188,0.0003,-0.01525425910949707,416942,-13.27851676940918,0.03756491839885712,,
417409,56,27404,98.63978722,7439,79.56,2.9036107063293457,0.0003,-0.5820969343185425,417308,-12.488825798034668,0.037898171693086624,,
417757,56,27408,98.96385861000003,7445,79.73,3.126920700073242,0.0003,-1.0995965003967285,417656,-12.78152847290039,0.0374186672270298,,
418120,56,27412,100.59963892000002,7451,81.02,2.7129251956939697,0.0003,0.48234909772872925,418019,-12.407027244567871,0.036805033683776855,,
418407,56,27416,99.78305171999996,7455,80.57,2.920290470123291,0.0003,2.6289448738098145,418306,-13.153789520263672,0.037314217537641525,,
418872,56,27420,103.60264387999997,7463,83.38,3.3394088745117188,0.0003,2.847041606903076,418771,-13.229911804199219,0.03724877908825874,,
419265,56,27424,105.08728236,7469,84.21,2.8731284141540527,0.0003,-2.265221118927002,419164,-12.29867935180664,0.037497568875551224,,
419497,56,27428,104.03106245,7473,83.61,2.902707576751709,0.0003,0.34493330121040344,419396,-13.04004192352295,0.03736691176891327,,
419733,56,27432,103.54596689000002,7477,83.1,2.9427099227905273,0.0003,0.3716178238391876,419632,-12.30685806274414,0.036719392985105515,,
420000,,,,,,3.0022032260894775,0.0003,-0.4158446788787842,419899,-12.681153297424316,0.0373111292719841,111.9085588,82.85
