time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,2080000,,,,0.001,41.519174575805664,2079115,-62.63847096761068,1341.13617512,692.96
74,502.19,2082417,965.9845200099999,27927,63924,0.001,45.446002559974545,2081420,-63.018257839227815,,
74,487.94,2083442,937.63635879,27937,63928,0.001,43.438312258039204,2083339,-64.52425893147786,,
,,2085000,,,,0.001,45.110491346359254,2084750,-63.05183487701416,1583.8209647999997,821.74
74,501.71,2085847,965.42148667,28045,63932,,,,,,
74,500.17,2088495,962.5838935700001,28065,63936,0.001,45.276599551559585,2087398,-63.227597968884254,,
,,2090000,,,,0.001,45.39154978865751,2089576,-63.46570280054416,1159.3815641600002,579.84
74,518.17,2091576,997.8608793,28154,63940,0.001,45.12979134559632,2090576,-63.451072357177736,,
74,512.73,2093912,989.54742586,28172,63944,0.001,44.947604291915894,2093374,-63.732414253234865,,
,,2095000,,,,0.001,44.85601337924275,2094731,-63.866970028939726,1530.54201512,772.74
74,529.49,2097173,1022.9157003299999,28282,63948,0.001,44.594113949761876,2096076,-63.98637681200325,,
74,519.93,2099223,1005.0748924300002,28300,63952,0.001,44.03370560894149,2098839,-64.16546789274011,,
,,2100000,,,,0.001,45.94988947555071,2099696,-64.19511844800866,1512.9211137000002,769.6
73,513.75,2100500,993.83090461,28396,63956,,,,,,
74,528.63,2103732,1022.2456740099999,28420,63960,0.001,45.60634977092804,2103082,-64.59478720472606,,
,,2105000,,,,0.001,45.95355116844177,2104635,-64.75824654388428,1714.7253232,825.9
73,548.35,2107093,1061.0851044199999,28541,63964,0.001,44.476418449401855,2105996,-64.85432275390625,,
,,2110000,,,,0.001,43.77405611038208,2109348,-65.18424226379395,1468.60284206,766.22
73,572.63,2110445,1109.1679067599998,28653,63968,,,,,,
73,583.03,2112531,1130.4470310400002,28668,63972,0.001,44.33829196861812,2111674,-65.25824134690421,,
73,592.21,2114355,1149.85124865,28679,63976,0.001,43.641483807893394,2113258,-65.55244984758009,,
,,2115000,,,,0.001,44.30808430862427,2114258,-65.57371147918701,1542.1915279599998,761.96
73,618.75,2117622,1204.76517512,28795,63980,0.001,44.788208860761664,2116603,-65.64491507384155,,
73,608.92,2119303,1188.2995962800003,28811,63984,0.001,44.795439197951595,2119199,-66.03696621070473,,
,,2120000,,,,0.001,43.139727799788766,2119443,-65.80637186223811,1411.3578891399998,745.32
73,585.51,2120540,1139.85887363,28902,63988,,,,,,
73,582.5,2122518,1133.6724541900003,28920,63992,0.001,47.69283094891047,2122300,-65.95934780223949,,
73,585.25,2123712,1139.55643336,28929,63996,0.001,45.88697015613356,2123602,-66.04463965569616,,
,,2125000,,,,0.001,45.689807415008545,2124615,-66.09974910736084,1512.1774718000001,722.04
73,586.72,2126100,1141.35417664,29030,64000,0.001,46.94982699628146,2125996,-66.29755538364627,,
73,592.55,2128709,1152.85878959,29046,64004,0.001,46.42249520492554,2128245,-66.34524893188477,,
,,2130000,,,,0.001,45.78496644076179,2129680,-66.49054560941808,1497.2470393600001,783.0
73,594.68,2131777,1153.43611725,29155,64008,0.001,46.42479557037353,2130680,-66.44245831298828,,
73,598.98,2133925,1161.7468564399999,29171,64012,0.001,45.67012949656699,2132941,-66.4239390818278,,
,,2135000,,,,0.001,43.9545370426178,2134828,-66.720067527771,1492.39640762,731.02
72,590.96,2136314,1145.27743949,29273,64016,0.001,44.358135083826575,2135598,-66.73431452309212,,
72,581.39,2137351,1126.52559903,29283,64020,0.001,44.74992581985301,2137237,-66.88953155221292,,
73,569.96,2139413,1106.3591667,29298,64024,0.001,44.184301559741684,2139306,-67.20227725689227,,
,,2140000,,,,0.001,41.455102348327635,2139316,-67.04803161621093,1466.57827044,741.92
72,586.46,2142088,1139.36910844,29401,64028,0.001,44.264606866836544,2141362,-67.19076201629639,,
72,582.87,2144134,1133.0062363499999,29418,64032,0.001,44.70434970855713,2144001,-66.81963500976562,,
,,2145000,,,,0.001,45.612920708126495,2144037,-67.41039064195421,1690.9113650599998,805.26
72,585.81,2147076,1138.91994813,29526,64036,0.001,47.9250198890423,2145979,-67.33224269321987,,
,,2150000,,,,0.001,43.612540911911125,2149245,-67.59470338749706,1682.1425844,821.9
72,587.66,2150342,1143.6103180399998,29642,64040,,,,,,
72,582.35,2152147,1133.49635391,29659,64044,0.001,43.71546073722839,2152042,-67.85778686523437,,
,,2155000,,,,0.001,44.92886507511139,2154498,-68.05548013959613,1509.8768804400001,696.64
72,580.98,2155271,1134.2180813999998,29761,64048,,,,,,
72,576.55,2156878,1124.8174348,29776,64052,0.001,43.81580259316783,2156768,-68.36868349499876,,
72,576.2,2158120,1125.11915884,29784,64056,0.001,42.85111135292053,2158016,-68.50359747314454,,
,,2160000,,,,0.001,42.578732714089014,2159493,-68.57943722297405,1293.64407656,611.34
72,566.62,2160394,1105.6029254,29867,64060,,,,,,
72,553.15,2162408,1081.7007009400002,29881,64064,0.001,42.93609293174744,2161311,-68.89715484619141,,
,,2165000,,,,0.001,43.76791342163086,2164325,-69.00379820251464,1673.8320432799999,838.84
72,545.65,2165010,1067.6138568,29997,64068,,,,,,
72,543.62,2166893,1064.46115147,30014,64072,0.001,44.83906537628174,2166790,-69.10422041320801,,
72,527.46,2167101,1031.9928593299999,30015,64076,0.001,43.879818964004514,2166986,-69.22528467178344,,
,,2170000,,,,0.001,43.2099550704956,2169004,-69.30826171875,1603.9321662799996,780.52
72,525.42,2170164,1027.73207244,30125,64080,0.001,43.104469367980954,2170004,-69.34561201477051,,
72,523.3,2171633,1022.82464116,30134,64084,0.001,43.8832041422526,2171117,-69.15525490897042,,
72,533.12,2173852,1044.0688792,30150,64088,0.001,43.79432183456421,2173654,-69.71287794494629,,
,,2175000,,,,0.001,44.22728474934896,2174777,-70.1174087524414,1752.6796000800002,844.04
71,526.25,2175143,1031.51036313,30255,64092,,,,,,
71,535.68,2177280,1051.21286648,30266,64096,0.001,44.794247436523435,2176183,-69.78407318115234,,
,,2180000,,,,0.001,44.43035421924786,2179235,-70.03029841592867,1399.15732898,670.52
71,542.32,2180332,1064.5693291799998,30366,64100,,,,,,
71,554.22,2184131,1089.5346907099997,30394,64104,0.001,44.004076652526855,2183034,-70.02037728881837,,
,,2185000,,,,0.001,43.143179586410525,2184034,-70.11193283081055,1170.27202546,596.2
71,560.39,2187816,1106.25069508,30490,64108,0.001,42.725059665387725,2186719,-70.3020722365179,,
71,554.12,2189337,1093.3039305099999,30503,64112,0.001,43.79770519619896,2188817,-70.39739100138347,,
,,2190000,,,,0.001,42.507165614883704,2189837,-70.80809824898739,1379.5789883799998,690.28
71,558.24,2192138,1102.87680559,30602,64116,0.001,42.73181899833679,2191837,-70.92991835021972,,
71,568.05,2194156,1122.4370424500003,30617,64120,0.001,44.60212708854675,2194050,-71.130212890625,,
,,2195000,,,,0.001,44.91124365064833,2194059,-72.11732864379883,1340.59860204,670.8
71,558.04,2195217,1101.84376939,30699,64124,0.001,52.1270809173584,2195100,-70.55057983398437,,
71,569.92,2199080,1126.8967163900002,30720,64128,0.001,43.970610143661496,2197983,-71.35359231567382,,
,,2200000,,,,0.001,42.95759385108948,2198983,-71.55569801330566,1156.64250506,605.78
71,569.77,2201111,1125.96876701,30809,64132,0.001,44.90576020622253,2200995,-71.85100968933105,,
71,550.75,2202151,1087.8192811999998,30816,64136,0.001,49.03211510181427,2202044,-71.6819543838501,,
71,532.76,2203618,1050.7797153299998,30822,64140,0.001,42.86685447692871,2202608,-71.9674077351888,,
,,2205000,,,,0.001,43.609797597885134,2204521,-72.19847532653809,1201.80482988,623.74
71,543.33,2206480,1072.47014065,30911,64144,0.001,44.44459097726004,2205383,-71.88153839111328,,
71,539.25,2209196,1061.99029258,30929,64148,0.001,44.08561946105957,2208099,-72.34116017150879,,
71,523.84,2209262,1031.8091967500002,30934,64152,0.001,43.1136589050293,2209160,-72.49532846304086,,
71,511.86,2209306,1007.2413078600002,30934,64156,0.001,47.16737410601448,2209198,-71.91397772894965,,
,,2210000,,,,0.001,44.00356794590324,2209651,-72.205114476821,1478.29162296,730.16
71,514.21,2211815,1011.8056117499999,31038,64160,0.001,44.889770093917846,2211651,-72.46023057556152,,
71,524.41,2214849,1029.87065805,31055,64164,0.001,43.24954824256897,2213752,-72.58509791564941,,
,,2215000,,,,0.001,42.67210259437561,2214752,-72.65809724426269,1612.0800874000001,791.1
71,531.18,2218128,1043.4276974699999,31168,64168,0.001,43.35109924727098,2217391,-72.86873558786839,,
,,2220000,,,,0.001,43.808647479420664,2218968,-72.83327554080532,1308.48004,635.8
71,551.72,2222065,1086.2924535799998,31265,64172,0.001,43.040459295272825,2220968,-72.9494633026123,,
,,2225000,,,,0.001,44.18802724838257,2224605,-73.11523579406739,1371.31979468,721.32
70,586.01,2225702,1156.1966482,31373,64176,,,,,,
70,581.46,2228310,1146.23817597,31391,64180,0.001,42.218867290496824,2227213,-73.46341455078125,,
,,2230000,,,,0.001,43.3491097316742,2229213,-73.57720500183106,1426.97700564,705.42
70,603.82,2232015,1192.05261081,31501,64184,0.001,42.139278785705564,2231213,-73.75241310119628,,
70,591.11,2232963,1165.87993734,31511,64188,0.001,44.981242960149594,2232853,-73.99278189919211,,
70,598.53,2234996,1181.2562457200002,31521,64192,0.001,43.30642605271451,2233899,-74.01401952699173,,
,,2235000,,,,0.001,43.678074924468994,2234899,-73.9535099029541,1690.0331034399999,778.0
70,597.25,2237005,1179.9084635499999,31631,64196,0.001,42.960350841557215,2236903,-73.97091948840082,,
70,585.05,2238837,1156.69801787,31640,64200,0.001,43.328182059598255,2237740,-73.90107072228416,,
,,2240000,,,,0.001,42.29438794708252,2239740,-74.20336196899414,1673.3449165399998,861.3
70,578.13,2241944,1143.05315598,31767,64204,0.001,43.765621204376224,2241131,-74.16989524841308,,
70,570.42,2244858,1131.83368798,31790,64208,0.001,41.87329998897995,2244734,-74.35092460357392,,
,,2245000,,,,0.001,43.35350735982259,2244761,-73.9879878117488,1424.3690008400001,742.34
70,576.87,2247024,1145.85055729,31889,64212,0.001,41.912671146392825,2246908,-74.58387411499024,,
70,558.16,2247954,1108.57782154,31895,64216,0.001,42.716288738563414,2247846,-74.66245046432459,,
,,2250000,,,,0.001,43.362458707809445,2249648,-74.75342665100098,1583.08277626,816.64
70,575.89,2251745,1143.6133534499997,32012,64220,0.001,43.113184577941894,2250648,-74.84391291809082,,
70,587.34,2253951,1168.30575746,32031,64224,0.001,42.35472039381663,2253838,-75.12798064549764,,
,,2255000,,,,0.001,42.80011414527893,2254854,-75.0875839996338,1457.6580943200001,732.64
70,586.15,2257695,1166.69413607,32142,64228,0.001,42.295982234954835,2256598,-75.14491064453125,,
,,2260000,,,,0.001,42.200308090911236,2259247,-75.16925923180959,1606.2594354999999,771.6
70,591.19,2260230,1178.47431811,32255,64232,,,,,,
70,610.95,2263246,1217.29134942,32278,64236,0.001,43.92355215549469,2262149,-75.79353713989258,,
,,2265000,,,,0.001,37.840318952287944,2264345,-76.40954335530598,1544.26606134,743.4
69,618.24,2265442,1233.98832895,32385,64240,,,,,,
69,613.67,2267847,1224.6334898600003,32403,64244,0.001,44.21561902426274,2266816,-75.69454825478253,,
,,2270000,,,,0.001,42.697670558941525,2269415,-75.946531444977,1715.0068007999998,803.8
69,623.16,2271512,1247.22237738,32531,64248,0.001,42.47174931907654,2270415,-75.98387159729003,,
69,642.74,2273536,1286.03365132,32550,64252,0.001,41.55154674530029,2273424,-76.19793341064454,,
,,2275000,,,,0.001,42.79039245986939,2274439,-76.1971088256836,1496.1132358599998,701.92
69,682.3,2277536,1366.8312239499999,32656,64256,0.001,41.5127236404419,2276439,-76.30391459655762,,
69,679.96,2279811,1361.88601501,32672,64260,0.001,42.594652266518956,2278714,-76.39307433587534,,
,,2280000,,,,0.001,42.56344045066834,2279714,-76.42537046813965,1405.4631720799998,717.82
69,675.79,2282428,1353.64365007,32774,64264,0.001,43.01058438873291,2281729,-76.50865251159668,,
69,653.28,2283456,1309.27626753,32785,64268,0.001,39.41659673055013,2283353,-77.42086029052734,,
,,2285000,,,,0.001,37.95703199174669,2284377,-76.67138248019748,1494.75703166,742.8
69,634.37,2285502,1268.7476451,32886,64272,0.001,42.67209143447876,2285377,-76.73216850280761,,
69,631.15,2288817,1260.14849881,32904,64276,0.001,43.002031349182126,2287720,-76.63774304199218,,
,,2290000,,,,0.001,42.74696077346802,2289856,-76.7770364074707,1457.11066298,740.36
69,626.43,2290953,1250.4482134,33005,64280,,,,,,
69,622.28,2294243,1239.5267598100002,33031,64284,0.001,43.238538665771486,2293510,-76.957201461792,,
,,2295000,,,,0.001,41.24136231680336,2294146,-76.96580795671954,1344.0619406399999,642.22
69,628.69,2295832,1252.6728383300003,33121,64288,0.001,40.000693981464096,2295276,-76.62694440569196,,
69,619.34,2296930,1231.1316740299999,33130,64292,0.001,40.12646896515659,2296420,-77.01587112426758,,
69,625.87,2299592,1242.5150818500001,33147,64296,0.001,40.516458087921144,2298859,-77.4199407043457,,
,,2300000,,,,0.001,41.762028463231694,2299495,-77.47433289341957,1778.8734214399997,857.3
69,637.67,2302604,1267.89168047,33272,64300,0.001,40.745686904907224,2301507,-77.5094301147461,,
,,2305000,,,,0.001,41.1879371547699,2304507,-77.67130001831055,1650.1203219,789.84
69,645.15,2306459,1284.42069443,33393,64304,0.001,41.96142455876222,2305362,-77.65506081269166,,
69,650.49,2309907,1294.00867509,33420,64308,0.001,40.66350878715515,2309362,-77.88221672058106,,
,,2310000,,,,0.001,40.95585146972111,2309810,-77.94825213296073,1574.5316117599996,812.76
68,649.28,2311952,1291.19917781,33531,64312,0.001,36.182431271201686,2310855,-78.06827121310764,,
68,650.87,2313041,1293.35556877,33543,64316,0.001,43.51885414123535,2312907,-77.88575299580891,,
68,628.79,2314624,1248.97673419,33553,64320,0.001,41.27447378921509,2314427,-78.10828143310547,,
,,2315000,,,,0.001,41.3572998046875,2314535,-77.65187072753906,1418.7488723999998,719.3
68,625.33,2316484,1240.25767607,33649,64324,0.001,43.56750965118408,2315565,-78.08074493408203,,
68,608.07,2318502,1203.2922615200002,33667,64328,0.001,40.08666371536255,2318381,-78.35263519287109,,
,,2320000,,,,0.001,42.400503635406494,2319084,-78.27366161346436,1563.94976782,762.78
68,609.51,2321181,1204.8144398700001,33774,64332,0.001,40.737577682495115,2320084,-78.46393392944336,,
68,609.55,2324201,1205.2732301099998,33797,64336,0.001,41.01756448745728,2323104,-78.81195907592773,,
,,2325000,,,,0.001,40.25009360694885,2324104,-78.78646240234374,1048.4788002599998,565.36
68,626.32,2328074,1236.52310674,33895,64340,0.001,40.16444285774231,2326977,-79.03167681884766,,
,,2330000,,,,0.001,41.042692110061644,2329840,-79.24310781860352,1515.5900286800002,719.0
68,630.97,2330944,1245.9125225700002,34004,64344,0.001,39.91191202926636,2330840,-79.32916337585449,,
68,604.65,2331977,1189.0887605000003,34011,64348,0.001,40.04183834838867,2331869,-79.4155567779541,,
68,602.72,2333808,1185.8133151,34020,64352,0.001,40.38968376303619,2333155,-79.52884535356002,,
,,2335000,,,,0.001,39.80056016254425,2334711,-79.68951327514648,1557.3496656,761.18
68,599.76,2337512,1181.2139894099998,34139,64356,0.001,39.61599217414856,2336711,-79.69588259887695,,
68,590.85,2338896,1164.15992945,34147,64360,0.001,40.82819074630737,2337799,-79.80754257202149,,
,,2340000,,,,0.001,40.47322938156128,2339799,-79.93795944213868,1799.27883546,842.36
68,594.16,2341844,1172.0846043899999,34272,64364,0.001,35.00248691013881,2340806,-80.9135799407959,,
68,604.95,2343951,1194.1306695800001,34288,64368,0.001,38.88712978363037,2343299,-80.30191192626953,,
,,2345000,,,,0.001,39.73924415588379,2344870,-80.18525450134277,1566.9869071,740.12
68,604.65,2345967,1195.43186438,34390,64372,,,,,,
68,581.66,2346983,1148.4809794999999,34402,64376,0.001,40.716990466969705,2346859,-80.25650790486738,,
,,2350000,,,,0.001,42.23343290519714,2349886,-80.40783502197266,1699.32216076,819.46
68,598.18,2350771,1185.79160176,34522,64380,,,,,,
68,594.33,2353676,1180.79496818,34541,64384,0.001,42.706170658111574,2352579,-80.25268536376953,,
,,2355000,,,,0.001,41.02880400276184,2354579,-80.3601785736084,1452.7893307000004,684.62
68,608.53,2356685,1210.0611555300002,34643,64388,0.001,38.65528975592719,2355588,-79.41266021728515,,
68,622.69,2359199,1242.22623301,34665,64392,0.001,40.39456477362989,2359095,-80.34619300596175,,
,,2360000,,,,0.001,33.45825386047363,2359102,-79.66169929504395,1466.7500886,722.98
67,609.76,2360568,1215.4001273,34759,64396,0.001,37.818897777133515,2360458,-80.24839443630643,,
67,599.86,2362590,1192.87545491,34775,64400,0.001,40.538902070787216,2362480,-80.8830062866211,,
67,576.84,2364143,1146.21744185,34783,64404,0.001,40.975924253463745,2363358,-81.13696479797363,,
,,2365000,,,,0.001,39.511425375938416,2364078,-80.27792978286743,1510.5449473600002,719.48
67,570.83,2366990,1132.69363828,34892,64408,0.001,40.70198527145386,2366078,-80.71454385375976,,
67,570.61,2369013,1133.59848651,34910,64412,0.001,39.559706327438356,2368904,-80.94739143371582,,
,,2370000,,,,0.001,42.549248695373535,2368916,-80.9167963663737,1471.04005438,742.64
67,584.26,2371467,1162.50772268,35020,64416,0.001,41.57530379486084,2371365,-81.03630662536621,,
67,598.53,2374477,1193.4801968399997,35037,64420,0.001,39.04435005187988,2373380,-81.42318725585938,,
,,2375000,,,,0.001,36.67678724016462,2374394,-81.73572322300502,1285.2902230000002,597.98
67,587.9,2375274,1173.4446459800001,35118,64424,0.001,33.50548095703125,2375162,-80.88159688313802,,
67,593.34,2377836,1185.8552776800002,35132,64428,0.001,40.86027012685234,2376739,-81.45579046653549,,
67,578.43,2379024,1157.0612244200001,35145,64432,0.001,37.12246131896973,2378911,-81.88043594360352,,
,,2380000,,,,0.001,40.36407680137485,2378983,-81.64888671875,1379.8553443000003,662.36
67,564.34,2380635,1130.1803805,35233,64436,0.001,40.284590559005736,2379983,-81.68765672302246,,
67,545.87,2382661,1094.5055338299999,35244,64440,0.001,43.5964074568315,2381564,-81.62442398071289,,
,,2385000,,,,0.001,39.929732186453684,2384571,-81.66016387939453,1301.24044248,664.72
67,547.24,2385668,1097.5402572,35346,64444,,,,,,
67,576.53,2389630,1158.21579684,35394,64448,0.001,40.17686341094971,2388571,-82.27736666870118,,
,,2390000,,,,0.001,46.849957552823156,2389544,-81.94520568847656,1542.2559045799999,763.52
67,578.39,2391647,1162.9989790200002,35504,64452,0.001,41.76220872116089,2391544,-82.40249391174316,,
67,561.53,2393665,1127.12200001,35514,64456,0.001,39.99141714829665,2392687,-82.68333044169862,,
,,2395000,,,,0.001,40.70245818328858,2394568,-82.5302546081543,1372.97150206,682.84
67,576.32,2396528,1157.42679106,35622,64460,0.001,41.36351627585161,2396411,-82.47705330021874,,
67,567.19,2398563,1138.30933735,35636,64464,0.001,42.55367174243927,2398437,-82.56083323669434,,
67,558.57,2399808,1120.7430683599998,35642,64468,0.001,39.47880264564797,2399018,-82.92023032052177,,
,,2400000,,,,0.001,41.00917612491404,2399711,-82.69959289903585,1444.1225138999998,717.02
67,554.9,2401457,1111.63640848,35748,64472,0.001,39.42693480396271,2401343,-82.79871315002441,,
67,545.07,2401490,1093.85244379,35748,64476,0.001,34.14624241420201,2401387,-83.34852091471355,,
67,527.34,2403505,1055.86207445,35763,64480,0.001,40.36871936225891,2403403,-82.86179740905762,,
,,2405000,,,,0.001,40.45131393432617,2404433,-83.15595881144206,1321.5362039599997,617.52
67,528.54,2406530,1058.96136613,35857,64484,0.001,40.827218967437744,2405433,-82.98620803833008,,
67,515.48,2408233,1031.92154557,35871,64488,0.001,40.0651533132,2407435,-83.11365825373952,,
,,2410000,,,,0.001,39.41364560699463,2409136,-83.1403818359375,1305.0908461000001,682.9
67,520.44,2411243,1041.11163635,35975,64492,0.001,44.522824668884276,2410146,-82.83725433349609,,
67,536.81,2414249,1075.2450999100001,35998,64496,0.001,38.4662663860321,2413152,-83.50880307006835,,
,,2415000,,,,0.001,37.6183967590332,2414158,-83.60736083984375,955.90129724,466.64
66,526.91,2415281,1057.02726503,36068,64500,0.001,39.87964619530572,2415176,-83.51774088541667,,
67,541.45,2418288,1085.7208916299999,36089,64504,0.001,38.90020933532715,2418184,-83.73994190979003,,
,,2420000,,,,0.001,39.73832119750976,2419457,-83.79484942626954,1488.5908162,714.4
66,543.29,2421319,1088.42544137,36197,64508,0.001,39.97094892311096,2420457,-83.89431455993652,,
66,547.22,2423735,1095.8148460300001,36217,64512,0.001,39.18926717472076,2423242,-84.08855154418946,,
,,2425000,,,,0.001,41.59286924508902,2424651,-83.18099594116211,1480.34166406,746.94
66,543.54,2425821,1086.69022438,36319,64516,0.001,40.9521377029419,2425651,-84.15595683288574,,
66,535.6,2428037,1070.63015984,36331,64520,0.001,40.94175381130643,2426940,-84.26859613565298,,
,,2430000,,,,0.001,33.07726891835531,2428966,-84.47259521484375,1578.1726336000002,783.26
66,547.89,2430063,1094.2510451800001,36441,64524,,,,,,
66,561.74,2434010,1125.2726106399998,36469,64528,0.001,39.14350338848239,2432913,-84.4470707286488,,
,,2435000,,,,0.001,39.29190455627442,2433913,-84.41551133728028,1473.3945085799999,727.78
66,567.61,2435785,1136.36870596,36577,64532,0.001,39.397918694323224,2435651,-84.63682276224918,,
66,561.7,2436805,1125.59801111,36580,64536,0.001,43.06024169921875,2435708,-84.46478424072265,,
66,556.91,2438352,1117.49966342,36591,64540,0.001,34.69791920979818,2437255,-84.74033610026042,,
,,2440000,,,,0.001,41.266504348592555,2439870,-84.83853003319274,1547.96401362,797.3
66,544.0,2440068,1092.40679367,36705,64544,,,,,,
66,530.47,2442677,1064.39218928,36721,64548,0.001,39.34912114524841,2441994,-84.97117851257325,,
66,520.22,2443669,1043.90328845,36731,64552,0.001,38.72701530456543,2443561,-85.11334991455078,,
,,2445000,,,,0.001,43.74133067660861,2444589,-84.55723762512207,1420.7927998,683.78
66,520.21,2445686,1045.67636369,36826,64556,,,,,,
66,499.29,2446457,1004.2150041400001,36836,64560,0.001,41.10989158662745,2446324,-84.96844544922564,,
66,508.41,2449404,1024.08155035,36852,64564,0.001,39.23168134162023,2448307,-85.05381627626056,,
,,2450000,,,,0.001,40.12197251701355,2449307,-85.04454341125488,1318.8206176800002,645.28
66,506.33,2450441,1020.06608196,36947,64568,0.001,33.775261349148224,2450333,-84.8727035522461,,
66,519.93,2453450,1049.97293609,36965,64572,0.001,39.53621482849121,2452353,-84.7320671081543,,
,,2455000,,,,0.001,38.247801290512086,2454377,-85.1659125213623,1400.28030422,644.16
66,549.84,2456474,1111.8306731700002,37066,64576,0.001,37.35909576511383,2455377,-85.34359028625488,,
66,551.89,2458694,1117.53591953,37086,64580,0.001,38.5367618637085,2458387,-85.51891470336913,,
,,2460000,,,,0.001,39.52503055996365,2459619,-85.77863693237305,1519.3552190799999,727.66
66,541.86,2460716,1096.84966457,37187,64584,,,,,,
66,546.05,2462838,1106.05071769,37205,64588,0.001,39.42017547035217,2462361,-85.6276216583252,,
,,2465000,,,,0.001,38.97286344146728,2464741,-85.66649684143066,1544.35055598,723.06
66,555.95,2466838,1125.8160165,37320,64592,0.001,39.79812299537659,2465741,-85.63187379455566,,
66,536.08,2467857,1086.13338104,37332,64596,0.001,38.47733656565348,2467755,-84.23950958251953,,
66,544.46,2469727,1102.84812964,37341,64600,0.001,38.08223871394694,2468630,-85.66467435595015,,
,,2470000,,,,0.001,40.439552433013915,2469630,-85.664872756958,1320.58991118,624.82
66,544.48,2472736,1100.49151464,37438,64604,0.001,39.636277835845945,2471639,-85.88216271972657,,
66,532.21,2474540,1076.2783389699998,37455,64608,0.001,43.07026538220081,2474436,-85.57341782943062,,
,,2475000,,,,0.001,36.65108598981585,2474443,-86.11535390218098,1540.35342898,720.56
65,538.33,2477568,1089.88541791,37567,64612,0.001,38.82439972496033,2477443,-85.56788987731933,,
65,537.58,2479579,1091.40982691,37581,64616,0.001,39.66761212921143,2479476,-85.76479309082032,,
,,2480000,,,,0.001,41.31444803873698,2479482,-85.84848276774089,1422.3694620800002,621.16
65,537.59,2481796,1094.36197969,37671,64620,0.001,40.06884408044531,2480699,-85.85539646832592,,
65,527.69,2482832,1074.43941752,37678,64624,0.001,48.3430757522583,2481735,-85.37528419494629,,
,,2485000,,,,0.001,37.645209721156526,2484749,-85.09507642473493,1527.3436104000002,722.06
65,518.36,2485846,1055.06887368,37792,64628,,,,,,
65,520.83,2487868,1060.9078072500001,37812,64632,0.001,40.5192323551178,2487759,-85.32589074707032,,
,,2490000,,,,0.001,51.25603532791138,2489719,-84.95324325561523,1085.5906976200004,524.74
65,532.05,2490010,1082.72258213,37892,64636,,,,,,
65,536.78,2492030,1090.55677517,37903,64640,0.001,42.08513762734153,2490933,-84.96997528076172,,
65,530.17,2493085,1076.33828211,37911,64644,0.001,41.386401312691824,2491988,-84.62374441964286,,
65,514.49,2494126,1044.8780977300003,37919,64648,0.001,40.968113555908204,2493029,-84.75288009643555,,
,,2495000,,,,0.001,37.26612755962621,2494897,-85.07813603410096,1262.41965554,604.68
65,523.4,2496009,1063.62836779,38009,64652,0.001,36.57220560709636,2494912,-85.32296657562256,,
65,513.57,2497043,1042.4227291599998,38021,64656,0.001,36.91879242992401,2496933,-85.31152355957032,,
65,526.08,2499065,1069.66493079,38035,64660,0.001,36.242890398025516,2498962,-85.45577842712402,,
,,2500000,,,,0.001,27.19915008544922,2498968,-86.17015584309895,1578.0917529600003,703.48
65,506.93,2500097,1030.66301633,38133,64664,0.001,37.54788059658475,2499989,-84.84134292602539,,
65,517.03,2502144,1051.27988269,38143,64668,0.001,32.0028409576416,2501047,-85.94093767801921,,
,,2505000,,,,0.001,42.44485588073731,2504057,-86.49198608398437,1294.5725117,643.82
65,517.04,2505154,1051.17590041,38241,64672,,,,,,
65,506.39,2507113,1032.25093993,38258,64676,0.001,36.25079845188779,2507007,-86.57438368482121,,
65,506.64,2509358,1033.3081059,38269,64680,0.001,35.39687676491144,2508261,-86.7430850061877,,
,,2510000,,,,0.001,35.16371428775788,2509261,-86.9629116973877,1724.40765944,782.46
65,516.93,2512409,1055.7461262,38384,64684,0.001,34.95054824352265,2512261,-87.1709203338623,,
65,505.92,2513430,1033.4895733199999,38386,64688,0.001,30.19948414393834,2512333,-87.52796681722005,,
65,476.17,2514455,974.1667051099997,38398,64692,0.001,35.81565089035034,2514354,-87.27944520568848,,
,,2515000,,,,0.001,41.272966384887695,2514358,-88.29804229736328,1534.26221406,721.04
65,496.03,2517460,1016.9524476,38495,64696,0.001,40.32665939331055,2516363,-89.10658264160156,,
,,2520000,,,,0.001,34.42888921260834,2518999,-87.75270462036133,1467.34147426,664.04
65,510.15,2520742,1049.72068521,38597,64700,0.001,35.97491873550415,2519999,-87.89634461975098,,
65,507.84,2523520,1049.3462998100001,38619,64704,0.001,36.81325993442535,2523400,-88.12008702087402,,
,,2525000,,,,0.001,36.25677996944432,2524352,-88.27429647138042,1499.02282258,692.88
65,513.08,2525848,1061.7941831399999,38712,64708,0.001,32.86532695476826,2525365,-88.64202626546223,,
65,502.71,2527839,1041.6453489,38723,64712,0.001,35.34727191543579,2526864,-88.50947315979003,,
,,2530000,,,,0.001,34.96103597831726,2529754,-88.8130168762207,1470.6657357400002,710.86
65,512.72,2530851,1062.38860383,38822,64716,,,,,,
65,514.6,2533256,1063.32551227,38839,64720,0.001,31.716821034749348,2532159,-89.22383689880371,,
,,2535000,,,,0.001,36.678463502363726,2534034,-89.38309131969105,1389.56561656,657.82
65,522.99,2535131,1082.5298698600002,38924,64724,,,,,,
