rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/total_timesteps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
18.72107824,112,19.03,7064,78108,793421,1.4460140083517348,793287,-4.463526793888637,0.001,,
18.9621212,112,19.26,7065,78112,793505,1.43354116131862,793378,-4.707973678906758,0.001,,
18.564968,112,18.99,7065,78116,793564,1.20252368083367,793451,-4.571728507677714,0.001,,
18.632696520000003,112,19.11,7066,78120,793653,1.243444936349988,793537,-4.649691551923752,0.001,,
18.88452466,112,19.35,7067,78124,793736,1.5665260752042134,793626,-4.504220048586528,0.001,,
19.20692166,112,19.73,7067,78128,793837,1.2312641189648554,793722,-4.568436145782471,0.001,,
19.008148889999998,112,19.63,7068,78132,793898,1.287714910507202,793787,-4.156808137893677,0.001,,
19.54377121,112,19.98,7069,78136,793992,1.1822239831089973,793867,-4.615005791187286,0.001,,
19.72326018,112,20.18,7069,78140,794081,1.3586371143658955,793956,-4.704726378122966,0.001,,
19.746587530000003,112,20.21,7070,78144,794175,1.0074725449085236,794066,-4.53393964767456,0.001,,
19.9651364,112,20.47,7071,78148,794263,1.28061424550556,794145,-4.4425585746765135,0.001,,
19.36610064,112,20.01,7071,78152,794319,1.3521713018417358,794213,-4.533188184102376,0.001,,
18.969506720000002,112,19.68,7072,78156,794390,1.267414010706402,794271,-4.615981721878052,0.001,,
19.45188874,112,19.82,7072,78160,794487,1.3606494108835856,794352,-4.516504347324371,0.001,,
20.11341197,112,20.1,7074,78164,794597,1.4603636671196332,794469,-4.408371838656339,0.001,,
20.10358533,112,20.1,7074,78168,794678,1.1222417056560516,794556,-4.428954339027404,0.001,,
19.97323626,112,20.1,7075,78172,794747,1.1540052663712275,794645,-4.253608250617981,0.001,,
19.3884781,112,19.7,7075,78176,794814,1.2364931063992637,794700,-4.538150106157575,0.001,,
19.435064080000004,112,19.74,7076,78180,794898,1.2516935180734705,794795,-4.264460948797373,0.001,,
19.48800095,112,19.81,7077,78184,794987,1.3204591671625774,794854,-4.45321044921875,0.001,,
,,,,,795000,1.362693417403433,794890,-4.476551188362969,0.001,22.8923305,21.55
19.77462017,112,20.09,7079,78188,795077,1.1216058705164038,794956,-4.435572465260823,0.001,,
20.04971952,112,20.33,7080,78192,795168,1.266733972231547,795045,-4.730744293757847,0.001,,
19.927939249999998,112,20.25,7080,78196,795240,1.1983765038576992,795113,-4.831697940826416,0.001,,
19.99763182,112,20.33,7081,78200,795301,1.1322604656219482,795186,-4.722178936004639,0.001,,
20.24719188,112,20.48,7082,78204,795391,1.1283038166853099,795276,-4.363783632005964,0.001,,
20.29930681,112,20.49,7082,78208,795470,1.1946298193048548,795353,-4.4339665816380425,0.001,,
20.78909834,112,20.78,7083,78212,795583,1.4373348508125696,795469,-4.35372771714863,0.001,,
21.226015489999998,112,21.06,7084,78216,795670,1.396800000416605,795542,-4.443222999572754,0.001,,
21.200815070000004,112,20.97,7084,78220,795750,1.1324939727783203,795625,-4.700412273406982,0.001,,
21.03803243,112,20.76,7085,78224,795812,1.3082601100206375,795696,-4.563365197181701,0.001,,
20.861693260000003,112,20.48,7085,78228,795885,1.2517950636584585,795777,-4.5590626239776615,0.001,,
21.01681682,112,20.53,7086,78232,795951,1.1540671304652566,795848,-4.359663581848144,0.001,,
20.753318959999998,112,20.45,7087,78236,796037,1.448953356061663,795924,-4.444097110203335,0.001,,
20.516914680000003,112,20.27,7087,78240,796108,1.496791843857084,795993,-4.443855898720877,0.001,,
20.048329839999997,112,19.96,7088,78244,796171,1.257478618621826,796059,-4.3172859191894535,0.001,,
20.021229660000003,112,19.91,7088,78248,796254,1.364235273996989,796141,-4.4261553128560385,0.001,,
20.65166032,112,20.41,7089,78252,796360,1.4198234659783981,796244,-4.482039493672988,0.001,,
20.630161939999997,112,20.39,7090,78256,796429,1.3543309171994526,796317,-4.25167981783549,0.001,,
20.918294039999996,112,20.65,7091,78260,796552,1.2085629843530201,796420,-4.537753928791393,0.001,,
20.56936377,112,20.55,7092,78264,796652,1.238982434783663,796533,-4.49989196232387,0.001,,
20.084063309999998,112,20.24,7092,78268,796702,1.3581632650815523,796591,-4.291041096051534,0.001,,
20.298312380000002,112,20.3,7093,78272,796777,1.2304342551664873,796671,-4.3501130017367275,0.001,,
20.55311864,112,20.38,7093,78276,796852,1.417999768257141,796737,-4.316201210021973,0.001,,
20.108956120000002,112,20.05,7094,78280,796903,1.120225611187163,796796,-4.5013483654369,0.001,,
19.88643998,112,19.81,7094,78284,796968,1.146626591682434,796859,-4.407876431941986,0.001,,
19.91122369,112,19.69,7095,78288,797046,1.2465207695960998,796924,-4.517557978630066,0.001,,
20.139284980000003,112,19.8,7096,78292,797148,1.3058019042015077,797035,-4.549796547208514,0.001,,
20.451998839999998,112,20.06,7096,78296,797246,1.3531468173731929,797122,-4.337375164031982,0.001,,
21.045759799999995,112,20.54,7097,78300,797355,1.3501502802738776,797241,-4.648598964397724,0.001,,
20.984239029999998,112,20.5,7098,78304,797441,1.224552364261062,797327,-4.427129782163179,0.001,,
21.029866979999998,112,20.68,7099,78308,797538,1.2084657698869705,797409,-4.287284111976623,0.001,,
20.42226584,112,20.34,7100,78312,797617,1.2707382169636814,797505,-4.574185804887251,0.001,,
19.98843346,112,20.0,7100,78316,797670,1.2332791245501975,797563,-4.372156750072133,0.001,,
20.008462179999995,112,20.1,7101,78320,797760,1.4416134465824475,797645,-4.29536229913885,0.001,,
20.01030221,112,20.21,7102,78324,797833,1.2466013405634009,797728,-4.641743381818135,0.001,,
19.703327850000004,112,19.97,7102,78328,797882,1.5314613103866577,797779,-4.159777069091797,0.001,,
20.122401940000003,112,20.36,7103,78332,797987,1.5514845848083496,797856,-4.829789876937866,0.001,,
19.82598184,112,20.09,7103,78336,798046,1.1719993948936462,797933,-4.329695105552673,0.001,,
20.17377051,112,20.31,7104,78340,798139,1.1764881799095555,798009,-4.404182195663452,0.001,,
20.663702770000004,112,20.64,7105,78344,798235,1.3043223257575716,798119,-4.563083001545498,0.001,,
20.891483080000004,112,20.6,7106,78348,798314,1.1989346875084772,798207,-4.612763709492153,0.001,,
20.482087919999998,112,20.22,7107,78352,798382,1.0379376411437988,798268,-4.034417033195496,0.001,,
20.71518764,112,20.3,7107,78356,798459,1.2642575532197953,798355,-4.345218515396118,0.001,,
20.420135560000002,112,20.2,7108,78360,798572,1.2588846744323263,798460,-4.60070384979248,0.001,,
20.265293370000006,112,20.07,7109,78364,798659,1.2845690626847117,798553,-4.690851317511664,0.001,,
20.57569105,112,20.18,7110,78368,798720,1.1680725375811258,798604,-4.465646952390671,0.001,,
21.090466000000003,112,20.56,7111,78372,798833,1.128013972725187,798720,-4.414245741707938,0.001,,
20.89501142,112,20.42,7112,78376,798894,1.3418917585821712,798791,-4.360406577587128,0.001,,
21.61002173,112,21.0,7113,78380,799003,1.1713699811980838,798878,-4.370116732337258,0.001,,
21.787758680000003,112,21.12,7113,78384,799080,1.1936206062634787,798968,-4.334226965904236,0.001,,
21.558577279999994,112,21.01,7114,78388,799147,1.1887274242582775,799044,-4.364585074511441,0.001,,
21.229144729999998,112,20.69,7115,78392,799217,1.3035802920659383,799113,-4.539977891104562,0.001,,
20.8678197,112,20.48,7115,78396,799294,1.3039511561393737,799183,-4.5388937677655905,0.001,,
20.08644525,112,19.96,7116,78400,799351,1.2894416959197432,799237,-4.546362656813401,0.001,,
19.660085780000003,112,19.65,7116,78404,799406,1.242374324798584,799292,-4.359911282857259,0.001,,
19.518676460000002,112,19.37,7117,78408,799475,1.5100393444299698,799372,-4.325866281986237,0.001,,
19.668835570000002,112,19.44,7117,78412,799561,1.2214893507105964,799447,-4.345653108188084,0.001,,
20.006086980000003,112,19.67,7118,78416,799637,1.2602233224444919,799509,-4.514831913842095,0.001,,
19.77327079,112,19.44,7118,78420,799704,1.3542405873537064,799584,-4.423895072937012,0.001,,
19.84061996,112,19.4,7119,78424,799773,1.5452916489707098,799665,-3.939717173576355,0.001,,
20.37626316,112,19.81,7119,78428,799863,1.5702638766344856,799741,-4.318227589130402,0.001,,
19.971180190000002,112,19.45,7120,78432,799932,1.3245717639272863,799814,-4.3822457573630595,0.001,,
,,,,,800000,1.327440307690547,799888,-4.267380748476301,0.001,21.902063599999998,19.9
20.47134291,112,19.74,7122,78436,800020,,,,,,
19.870838629999998,112,19.41,7122,78440,800080,1.1695069607935453,799973,-4.345740636189778,0.001,,
19.524072129999997,112,19.11,7123,78444,800146,1.5335649035193704,800024,-4.644249280293782,0.001,,
19.222853639999997,112,19.07,7123,78448,800221,1.3856772780418396,800110,-4.502636909484863,0.001,,
19.18338092,112,19.07,7124,78452,800289,1.1812623300050433,800187,-4.272619247436523,0.001,,
19.13480196,112,19.07,7124,78456,800366,1.2630526392083419,800256,-4.423851427279021,0.001,,
18.68543517,112,18.62,7125,78460,800434,1.2189306196044474,800322,-4.430960019429524,0.001,,
18.490030559999997,112,18.5,7125,78464,800509,1.1418467627631292,800395,-4.247177243232727,0.001,,
18.75189991,112,18.74,7126,78468,800594,1.2491749670054462,800471,-4.454053680102031,0.001,,
18.07982313,112,18.35,7127,78472,800668,1.3319822363555431,800566,-4.607967168092728,0.001,,
17.864958,112,18.24,7127,78476,800718,1.2612008537564958,800615,-4.535909811655681,0.001,,
17.339457569999997,112,17.82,7128,78480,800785,1.3521139805133526,800663,-4.504192153612773,0.001,,
17.159416359999998,112,17.72,7128,78484,800852,1.5430489248699613,800733,-4.562789797782898,0.001,,
17.796431809999998,112,18.12,7129,78488,800959,1.280609369277954,800832,-4.414591717720032,0.001,,
18.37093548,112,18.47,7130,78492,801064,1.1616729463849749,800954,-4.42422710524665,0.001,,
17.97867557,112,18.15,7130,78496,801109,1.6238809653690882,801003,-4.539449532826741,0.001,,
18.20592189,112,18.19,7130,78500,801170,1.1805938344735365,801051,-4.268750747044881,0.001,,
18.40497679,112,18.39,7131,78504,801245,0.9533532679080963,801121,-4.545580577850342,0.001,,
19.0272447,112,18.85,7132,78508,801360,1.3025579889615377,801239,-4.496351432800293,0.001,,
18.847160130000002,112,18.68,7133,78512,801429,1.2889705717563629,801327,-4.5733235041300455,0.001,,
18.584034799999998,112,18.49,7133,78516,801486,1.1072189450263976,801381,-4.420366287231445,0.001,,
18.76557461,112,18.66,7134,78520,801570,1.26692244609197,801439,-4.272646699632917,0.001,,
18.976329030000002,112,18.89,7134,78524,801662,1.225782738012426,801544,-4.50003859576057,0.001,,
18.61721335,112,18.71,7135,78528,801734,1.357868934932508,801626,-4.546332396959004,0.001,,
18.82337601,112,18.84,7135,78532,801816,1.5528356347765242,801682,-4.628126655306135,0.001,,
18.94984106,112,18.97,7136,78536,801917,1.1035053431987762,801785,-4.694675445556641,0.001,,
19.091521009999997,112,18.94,7137,78540,801974,1.1829098420483726,801851,-4.465932641710554,0.001,,
18.95362638,112,18.87,7137,78544,802033,1.375554199020068,801931,-4.469011127948761,0.001,,
18.954429960000006,112,18.82,7138,78548,802103,1.2361228704452514,802001,-4.245473647117615,0.001,,
19.572047150000003,112,19.24,7138,78552,802213,1.313731664419174,802093,-4.377055676778157,0.001,,
19.47316974,112,19.16,7139,78556,802282,1.1084495584170024,802165,-4.2537935972213745,0.001,,
19.380508909999996,112,19.21,7140,78560,802355,1.3835555883971127,802240,-4.529045755212957,0.001,,
19.647070039999996,112,19.44,7140,78564,802453,1.3100188374519348,802337,-4.3041911125183105,0.001,,
19.51204402,112,19.27,7141,78568,802521,1.2197038325770149,802407,-4.474872946739197,0.001,,
19.7518974,112,19.4,7142,78572,802608,1.4334686828984156,802481,-4.546764744652642,0.001,,
20.35551746,112,19.88,7142,78576,802706,1.331248322258825,802589,-4.453368230299517,0.001,,
20.53327244,112,20.0,7143,78580,802785,1.1997600297133129,802665,-4.230059173372057,0.001,,
20.687805939999997,112,20.11,7144,78584,802863,1.2170754131816683,802745,-4.584956526756287,0.001,,
20.043571519999997,112,19.68,7144,78588,802927,1.0170006275177002,802812,-4.281420389811198,0.001,,
19.756353079999997,112,19.58,7145,78592,803022,1.4129193127155304,802913,-4.505464247294834,0.001,,
19.922333830000003,112,19.6,7145,78596,803069,1.3260528032596295,802957,-4.462734222412109,0.001,,
19.83551706,112,19.64,7146,78600,803134,1.06853007376194,803021,-4.488662624359131,0.001,,
19.80898682,112,19.53,7146,78604,803198,1.1195107187543596,803072,-4.9665104150772095,0.001,,
19.048651969999998,112,19.09,7147,78608,803269,1.2639957980105752,803149,-4.639514923095703,0.001,,
19.16128721,112,19.34,7147,78612,803363,1.4081741080564611,803221,-4.614421606063843,0.001,,
19.346981650000004,112,19.54,7148,78616,803440,1.2329833388328553,803330,-4.513488879570594,0.001,,
19.03612663,112,19.28,7148,78620,803498,1.2042214969793956,803378,-4.556890885035197,0.001,,
18.977123770000002,112,19.17,7149,78624,803579,1.2824453147681985,803470,-4.473187685012817,0.001,,
19.12559785,112,19.23,7150,78628,803657,1.2213591784238815,803540,-4.550790643692016,0.001,,
18.67628157,112,18.92,7150,78632,803708,1.332588091492653,803598,-4.283414602279663,0.001,,
18.59319433,112,18.93,7151,78636,803810,1.284317101423557,803677,-4.510445099610549,0.001,,
18.85295605,112,19.19,7151,78640,803893,1.2873770559535307,803781,-4.357866942882538,0.001,,
18.91704849,112,19.26,7152,78644,803959,1.1741430640220643,803836,-4.831337928771973,0.001,,
18.95477832,112,19.2,7152,78648,804023,1.2604337599542406,803922,-4.61459223429362,0.001,,
18.732741200000003,112,19.13,7153,78652,804126,1.1513231496016185,804001,-4.284647040896946,0.001,,
19.194102670000003,112,19.46,7154,78656,804228,1.195132847755186,804102,-4.521861270070076,0.001,,
19.34015709,112,19.53,7154,78660,804308,1.5016134296144759,804196,-4.479600608348846,0.001,,
19.427517880000003,112,19.59,7155,78664,804412,1.3578761184916777,804289,-4.537715017795563,0.001,,
19.23263475,112,19.49,7156,78668,804470,1.4361037127673626,804360,-4.4781434535980225,0.001,,
19.18245932,112,19.43,7156,78672,804551,1.2448942011052913,804421,-4.36459266055714,0.001,,
19.10657522,112,19.28,7157,78676,804634,1.4361437648534774,804514,-4.655294632911682,0.001,,
18.67109394,112,18.97,7157,78680,804682,1.2729989290237427,804580,-4.282760779062907,0.001,,
18.65672276,112,18.93,7158,78684,804756,1.2581902332603931,804641,-4.457512974739075,0.001,,
18.883488380000003,112,19.08,7159,78688,804835,1.3673080106576283,804726,-4.562871562110053,0.001,,
19.17618212,112,19.17,7159,78692,804939,1.2421033325649442,804812,-4.557295447304135,0.001,,
,,,,,805000,1.4614106104487465,804901,-4.587170124053955,0.001,24.836272400000002,22.9
19.81381924,112,19.66,7161,78696,805035,1.4749186890465873,804915,-4.405633994511196,0.001,,
20.01839835,112,19.76,7162,78700,805110,1.3852089007695516,804992,-4.4462200482686365,0.001,,
20.46132342,112,20.07,7162,78704,805205,1.2924160659313202,805090,-4.358344013040716,0.001,,
20.245877349999997,112,19.81,7163,78708,805250,1.2591129649769177,805143,-4.73867359161377,0.001,,
20.07801618,112,19.54,7163,78712,805317,1.334911233186722,805205,-4.284122371673584,0.001,,
20.388425419999997,112,19.69,7164,78716,805409,1.2405687780941235,805293,-4.662355065345764,0.001,,
20.7904625,112,20.11,7165,78720,805509,1.1976624394164366,805387,-4.477829274009256,0.001,,
20.966266989999998,112,20.31,7165,78724,805610,1.3698836424771477,805485,-4.319643914699554,0.001,,
20.783338920000002,112,20.18,7166,78728,805675,1.3365104831755161,805563,-4.451151862740517,0.001,,
20.91970339,112,20.47,7167,78732,805755,1.4023898337036371,805642,-4.538886845111847,0.001,,
20.594261590000002,112,20.22,7167,78736,805832,1.3226997626238857,805719,-4.687659195491245,0.001,,
20.91300662,112,20.39,7168,78740,805932,1.2460025236720131,805801,-4.432359266281128,0.001,,
20.736348860000003,112,20.3,7168,78744,805989,1.3200712998708088,805878,-4.208486944437027,0.001,,
21.07115724,112,20.58,7169,78748,806081,1.3803585281497555,805963,-4.765783711483604,0.001,,
20.857540280000002,112,20.28,7170,78752,806154,1.6919038772583008,806022,-4.45869517326355,0.001,,
21.033427370000005,112,20.36,7170,78756,806264,1.2419364670912425,806144,-4.7218386173248295,0.001,,
21.15724711,112,20.31,7171,78760,806339,1.2968641837437949,806226,-4.535239517688751,0.001,,
20.94015981,112,20.14,7172,78764,806426,1.3514956307411194,806309,-4.606416543324788,0.001,,
21.156267420000002,112,20.29,7172,78768,806499,1.3113775253295898,806366,-4.476951456069946,0.001,,
21.538306040000005,112,20.54,7173,78772,806605,1.385179456911589,806476,-4.482393478092394,0.001,,
21.945388140000006,112,20.82,7174,78776,806716,1.2052640162016217,806593,-4.441279835171169,0.001,,
22.05145273,112,20.87,7174,78780,806769,1.401854532957077,806657,-4.639875793457032,0.001,,
22.165206190000003,112,20.97,7175,78784,806853,1.349140042066574,806727,-4.65974760055542,0.001,,
21.853689630000005,112,20.75,7175,78788,806910,1.3490179777145386,806800,-4.480218905668992,0.001,,
21.394064510000003,112,20.42,7176,78792,806981,1.5029315233230591,806853,-4.443024635314941,0.001,,
21.19182525,112,20.38,7177,78796,807073,1.4934570335823556,806969,-4.5171180704365606,0.001,,
20.913962429999998,112,20.21,7177,78800,807131,1.291014349460602,807015,-4.397710084915161,0.001,,
20.932059789999997,112,20.35,7178,78804,807240,1.4411445212991614,807110,-4.460629952581305,0.001,,
20.84133332,112,20.35,7178,78808,807285,1.223970150947571,807174,-4.501474221547444,0.001,,
21.22058752,112,20.59,7179,78812,807376,1.559784639965404,807264,-4.975710948308309,0.001,,
20.90295719,112,20.44,7179,78816,807453,1.200969818092528,807334,-4.65782997824929,0.001,,
20.59980856,112,20.07,7180,78820,807516,0.951239800453186,807404,-4.210889180501302,0.001,,
20.42509239,112,19.87,7181,78824,807597,1.373982400553567,807482,-4.60423927836948,0.001,,
20.32208654,112,19.84,7181,78828,807659,1.3102583686510723,807548,-4.4524844487508135,0.001,,
20.406532019999997,112,19.77,7181,78832,807732,1.5494711637496947,807609,-4.487014157431466,0.001,,
20.52609915,112,19.83,7182,78836,807815,1.367614647826633,807707,-4.534674896134271,0.001,,
20.22691336,112,19.67,7183,78840,807899,1.3762496652141694,807796,-4.410981118679047,0.001,,
20.619226540000003,112,19.92,7183,78844,807981,1.1800930239260197,807843,-4.704174101352692,0.001,,
20.380683310000002,112,19.83,7184,78848,808064,1.4455860311334783,807943,-4.478413538499312,0.001,,
20.55007825,112,20.06,7185,78852,808160,1.3300604204336801,808058,-4.66841090520223,0.001,,
20.169971469999997,112,19.85,7185,78856,808249,1.2999397277832032,808141,-4.53033306201299,0.001,,
20.53029858,112,20.14,7186,78860,808353,1.3773455619812012,808223,-3.733787933985392,0.001,,
20.15762416,112,19.82,7187,78864,808408,1.443457549268549,808290,-4.628937244415283,0.001,,
20.128236769999997,112,19.91,7187,78868,808490,1.4408340419040007,808371,-4.6574795842170715,0.001,,
19.706162209999995,112,19.62,7188,78872,808567,1.2813220255904727,808453,-4.683507707383898,0.001,,
18.96142578,112,19.25,7188,78876,808641,1.4162742495536804,808530,-4.334668517112732,0.001,,
19.72119374,112,19.87,7189,78880,808756,1.3678577382390091,808628,-4.365684986114502,0.001,,
19.64232839,112,19.77,7190,78884,808830,1.244459919307543,808699,-4.597017634998668,0.001,,
19.817858939999997,112,20.07,7191,78888,808917,1.4168135198679837,808808,-4.373075803120931,0.001,,
19.927581539999995,112,20.28,7191,78892,809009,1.34179474512736,808886,-4.585291713476181,0.001,,
20.28277379,112,20.55,7192,78896,809128,1.2742226984765794,809004,-4.490146080652873,0.001,,
20.900407920000003,112,20.98,7193,78900,809229,1.3429476564580745,809095,-4.718901538848877,0.001,,
20.89465843,112,20.82,7194,78904,809322,1.1048967176013522,809199,-4.488988002141316,0.001,,
21.274997250000002,112,21.08,7194,78908,809393,1.2868728121121724,809268,-4.490251779556274,0.001,,
20.963789039999998,112,20.92,7195,78912,809468,1.1974589854478837,809352,-4.456247282028198,0.001,,
20.918943589999998,112,20.82,7195,78916,809535,1.40194433927536,809432,-4.681680003801982,0.001,,
21.529140429999998,112,21.25,7196,78920,809641,1.3413314877017852,809525,-4.4012434164683025,0.001,,
21.75957863,112,21.34,7197,78924,809731,1.4597166126424617,809599,-4.319937359202992,0.001,,
21.55264392,112,21.16,7197,78928,809775,1.477617907524109,809669,-4.396327018737793,0.001,,
21.725385019999997,112,21.31,7198,78932,809863,1.3578048558796154,809748,-4.510321882035997,0.001,,
22.23762753,112,21.65,7199,78936,809980,1.4269322790205479,809849,-4.47982057929039,0.001,,
,,,,,810000,1.346986388458925,809883,-4.454899198868695,0.001,18.605074600000002,19.25
22.124725320000007,112,21.59,7200,78940,810058,1.3575433974082654,809956,-4.638490401781523,0.001,,
22.155167539999997,112,21.56,7201,78944,810137,1.2364885481921108,810021,-4.323768615722656,0.001,,
21.83970679,112,21.36,7202,78948,810200,1.258705496788025,810098,-4.614346345265706,0.001,,
21.289042409999997,112,20.96,7202,78952,810256,1.479225754737854,810140,-4.565958023071289,0.001,,
21.057592739999997,112,20.72,7202,78956,810321,1.3828497842738503,810205,-4.501675605773926,0.001,,
20.73643611,112,20.52,7203,78960,810405,1.3837862332661948,810288,-4.080504506826401,0.001,,
20.90258886,112,20.58,7204,78964,810466,1.4582751790682476,810358,-4.643068790435791,0.001,,
20.891405099999997,112,20.49,7204,78968,810539,1.3104230165481567,810421,-4.798993746439616,0.001,,
21.011353609999997,112,20.63,7205,78972,810630,1.2224081001783673,810496,-4.72551417350769,0.001,,
21.25632134,112,20.67,7205,78976,810708,1.3268318623304367,810594,-4.456438970565796,0.001,,
20.60885561,112,20.08,7206,78980,810764,1.3166187942028045,810662,-4.529246807098389,0.001,,
20.799146959999998,112,20.21,7206,78984,810851,1.1497597515583038,810721,-4.588335227966309,0.001,,
21.207993230000003,112,20.31,7207,78988,810948,1.2191660574504308,810838,-4.655007163683574,0.001,,
20.708580509999997,112,19.88,7208,78992,810997,1.1902708530426025,810882,-4.153033177057902,0.001,,
20.33083305,112,19.52,7208,78996,811080,1.409522570669651,810952,-4.489015817642212,0.001,,
19.76694042,112,19.05,7209,79000,811134,1.1850556135177612,811023,-4.539720296859741,0.001,,
19.46684315,112,18.89,7209,79004,811211,1.2741059131092496,811087,-4.704330656263563,0.001,,
19.41546431,112,18.85,7210,79008,811278,1.3647203367689382,811176,-4.404778182506561,0.001,,
19.26165084,112,18.77,7210,79012,811345,1.2229007631540298,811221,-4.319921414057414,0.001,,
19.45308973,112,18.93,7211,79016,811428,1.2482180818915367,811324,-4.421893167495727,0.001,,
19.2043348,112,18.71,7212,79020,811512,1.3029149331544574,811408,-4.5441085915816455,0.001,,
18.90642762,112,18.59,7212,79024,811590,1.3279739952087402,811476,-4.784085567180927,0.001,,
19.30662031,112,18.87,7213,79028,811662,1.417472981637524,811547,-4.61809450785319,0.001,,
19.14375084,112,18.67,7213,79032,811730,1.3676856756210327,811628,-4.598319970644438,0.001,,
18.76281728,112,18.4,7214,79036,811820,1.2232426702976227,811693,-4.41547040939331,0.001,,
19.014713549999996,112,18.59,7215,79040,811917,1.2375998824834824,811812,-4.270007967948914,0.001,,
19.00292757,112,18.72,7215,79044,812009,1.2802268222526267,811891,-4.4302278115199165,0.001,,
18.911639160000004,112,18.57,7216,79048,812057,1.211660521371024,811948,-4.706027626991272,0.001,,
19.135209930000002,112,18.69,7216,79052,812125,1.3633326346224004,812014,-4.335338433583577,0.001,,
19.668722189999997,112,19.15,7217,79056,812236,1.4503943698746817,812105,-4.623550807728487,0.001,,
19.42088448,112,18.97,7217,79060,812302,1.4217431594928105,812188,-4.456022679805756,0.001,,
19.063187690000003,112,18.88,7218,79064,812354,1.7275491654872894,812235,-4.175954699516296,0.001,,
19.094148469999997,112,18.93,7218,79068,812432,1.1571928642012856,812312,-4.824264844258626,0.001,,
19.237941879999997,112,19.03,7219,79072,812533,1.5255782869127061,812415,-4.797556903627184,0.001,,
19.280920699999996,112,19.02,7220,79076,812610,1.4994625985622405,812501,-4.186503934860229,0.001,,
19.85645785,112,19.52,7220,79080,812716,1.281855535507202,812574,-4.329051584005356,0.001,,
19.609651380000003,112,19.35,7221,79084,812786,1.3533671379089356,812669,-4.479412794113159,0.001,,
20.120606950000003,112,19.71,7222,79088,812919,1.3035861379221867,812805,-4.580751231738499,0.001,,
20.798095519999997,112,20.21,7223,79092,813018,1.3913595266640186,812906,-4.544644922018051,0.001,,
21.447969140000005,112,20.63,7224,79096,813143,1.251494763670741,813003,-4.540805021921794,0.001,,
21.9483883,112,20.97,7224,79100,813231,1.4527258251024329,813118,-4.614131172498067,0.001,,
21.92826176,112,20.98,7225,79104,813309,1.5149117077098173,813194,-4.499632358551025,0.001,,
22.148365340000005,112,21.17,7226,79108,813395,1.2620680689811707,813282,-4.3609563410282135,0.001,,
22.189253630000003,112,21.14,7226,79112,813459,1.4596447944641113,813348,-4.553045845031738,0.001,,
22.27986874,112,21.2,7227,79116,813548,1.286843768755595,813436,-4.585972905158997,0.001,,
21.77558616,112,20.88,7227,79120,813600,1.5188614845275878,813494,-4.598117669423421,0.001,,
21.391481990000006,112,20.62,7228,79124,813652,1.3089911739031475,813545,-4.134185949961345,0.001,,
21.136205230000005,112,20.39,7228,79128,813701,1.4462598025798798,813598,-4.300765132904052,0.001,,
21.186673569999996,112,20.51,7228,79132,813781,1.2488691891942705,813668,-4.631690762259743,0.001,,
20.841766030000002,112,20.34,7229,79136,813854,1.4276386664973364,813742,-4.6196678214603,0.001,,
20.716687589999996,112,20.16,7229,79140,813933,1.291365591918721,813817,-4.580122050117044,0.001,,
20.2463069,112,19.73,7230,79144,813982,1.4932806106174694,813881,-4.434941619634628,0.001,,
20.69688311,112,20.01,7230,79148,814058,1.2241644070994468,813951,-4.59676030476888,0.001,,
20.717165559999998,112,20.05,7231,79152,814130,1.2535962402820586,814005,-4.338280129432678,0.001,,
20.341440829999996,112,19.72,7231,79156,814208,1.3932372274852933,814094,-4.499797457740421,0.001,,
20.38174187,112,19.78,7232,79160,814280,1.4699781820887612,814170,-4.5510924512689765,0.001,,
20.748571910000006,112,20.04,7233,79164,814358,1.41598750974821,814243,-4.659304705533114,0.001,,
20.827045799999997,112,20.12,7233,79168,814444,1.499412170478276,814327,-4.508267879486084,0.001,,
20.63198833,112,20.04,7234,79172,814537,1.294870416323344,814407,-4.734106412300696,0.001,,
20.710912080000003,112,20.14,7235,79176,814624,1.4494098407881602,814502,-4.573604941368103,0.001,,
20.402710820000003,112,19.89,7235,79180,814705,1.3611086969790251,814581,-4.696816487745806,0.001,,
20.7348245,112,20.09,7236,79184,814795,1.182255331426859,814665,-4.29872140288353,0.001,,
19.734579840000002,112,19.51,7237,79188,814870,1.3441606029387443,814762,-4.577724575996399,0.001,,
19.61584598,112,19.38,7237,79192,814956,1.316653811162518,814855,-4.548713938395182,0.001,,
,,,,,815000,1.3550015926361083,814900,-4.698218297958374,0.001,26.882397249999997,25.05
18.59061543,112,18.71,7239,79196,815014,1.3907024413347244,814908,-4.604908585548401,0.001,,
18.32535261,112,18.56,7239,79200,815087,1.2749494376935457,814983,-4.606853220197889,0.001,,
18.394060159999995,112,18.55,7240,79204,815164,1.2229383521609836,815058,-4.640613026089138,0.001,,
18.35805561,112,18.52,7241,79208,815247,1.5192425698041916,815126,-4.4795472621917725,0.001,,
18.757250369999998,112,18.78,7241,79212,815337,1.2742509866754215,815228,-4.290033280849457,0.001,,
18.70512843,112,18.74,7242,79216,815422,1.3306739727656047,815298,-4.579586029052734,0.001,,
19.139840890000002,112,19.14,7243,79220,815514,1.3266360696993376,815396,-4.649407863616943,0.001,,
19.87959711,112,19.67,7243,79224,815619,1.3479891802583421,815487,-4.586358887808664,0.001,,
